Image,RepoTag,layer_digest,total_files,total_directory,total_empty_dirs,file_type,file_type_counts,avg_level,median_level,max_level,min_level,,avg_size,median_size,max_size,min_size
horovod/horovod,master,284055322776031bac33723839acb0db2d063a525ba4fa1fd268a831c7553b26,2583,580,160,.master,2,4.0,4.0,4,4,,661.5,661.5,877,446
horovod/horovod,master,284055322776031bac33723839acb0db2d063a525ba4fa1fd268a831c7553b26,2583,580,160,.distrib,1,2.0,2.0,2,2,,121432.0,121432.0,121432,121432
horovod/horovod,master,284055322776031bac33723839acb0db2d063a525ba4fa1fd268a831c7553b26,2583,580,160,.ext4,2,2.0,2.0,2,2,,221712.0,221712.0,314080,129344
horovod/horovod,master,284055322776031bac33723839acb0db2d063a525ba4fa1fd268a831c7553b26,2583,580,160,.ext3,2,2.0,2.0,2,2,,221712.0,221712.0,314080,129344
horovod/horovod,master,284055322776031bac33723839acb0db2d063a525ba4fa1fd268a831c7553b26,2583,580,160,.real,1,2.0,2.0,2,2,,1025712.0,1025712.0,1025712,1025712
horovod/horovod,master,284055322776031bac33723839acb0db2d063a525ba4fa1fd268a831c7553b26,2583,580,160,.ext2,2,2.0,2.0,2,2,,221712.0,221712.0,314080,129344
horovod/horovod,master,284055322776031bac33723839acb0db2d063a525ba4fa1fd268a831c7553b26,2583,580,160,.net,1,2.0,2.0,2,2,,19.0,19.0,19,19
horovod/horovod,master,284055322776031bac33723839acb0db2d063a525ba4fa1fd268a831c7553b26,2583,580,160,.blacklist,1,2.0,2.0,2,2,,367.0,367.0,367,367
horovod/horovod,master,284055322776031bac33723839acb0db2d063a525ba4fa1fd268a831c7553b26,2583,580,160,.lock,1,2.0,2.0,2,2,,0.0,0.0,0,0
horovod/horovod,master,284055322776031bac33723839acb0db2d063a525ba4fa1fd268a831c7553b26,2583,580,160,.defs,1,2.0,2.0,2,2,,10550.0,10550.0,10550,10550
horovod/horovod,master,284055322776031bac33723839acb0db2d063a525ba4fa1fd268a831c7553b26,2583,580,160,.init,1,3.0,3.0,3,3,,1016.0,1016.0,1016,1016
horovod/horovod,master,284055322776031bac33723839acb0db2d063a525ba4fa1fd268a831c7553b26,2583,580,160,.timer,16,5.0,5.0,6,4,,58.4375,26.5,205,0
horovod/horovod,master,284055322776031bac33723839acb0db2d063a525ba4fa1fd268a831c7553b26,2583,580,160,.list,87,4.977011494252873,5.0,5,3,,1883.3908045977012,441.0,36140,182
horovod/horovod,master,284055322776031bac33723839acb0db2d063a525ba4fa1fd268a831c7553b26,2583,580,160,.cfg,1,3.0,3.0,3,3,,446.0,446.0,446,446
horovod/horovod,master,284055322776031bac33723839acb0db2d063a525ba4fa1fd268a831c7553b26,2583,580,160,.dat,3,4.0,4.0,4,4,,151755.66666666666,3451.0,451816,0
horovod/horovod,master,284055322776031bac33723839acb0db2d063a525ba4fa1fd268a831c7553b26,2583,580,160,.postinst,26,5.0,5.0,5,5,,2024.076923076923,1236.0,7567,114
horovod/horovod,master,284055322776031bac33723839acb0db2d063a525ba4fa1fd268a831c7553b26,2583,580,160,.conffiles,19,5.0,5.0,5,5,,94.36842105263158,62.0,343,9
horovod/horovod,master,284055322776031bac33723839acb0db2d063a525ba4fa1fd268a831c7553b26,2583,580,160,.postrm,18,5.0,5.0,5,5,,627.0555555555555,378.0,1781,95
horovod/horovod,master,284055322776031bac33723839acb0db2d063a525ba4fa1fd268a831c7553b26,2583,580,160,.symbols,39,5.0,5.0,5,5,,21774.02564102564,6442.0,371157,143
horovod/horovod,master,284055322776031bac33723839acb0db2d063a525ba4fa1fd268a831c7553b26,2583,580,160,.triggers,45,5.0,5.0,5,5,,80.82222222222222,74.0,440,60
horovod/horovod,master,284055322776031bac33723839acb0db2d063a525ba4fa1fd268a831c7553b26,2583,580,160,.shlibs,44,5.0,5.0,5,5,,76.5909090909091,44.5,1047,18
horovod/horovod,master,284055322776031bac33723839acb0db2d063a525ba4fa1fd268a831c7553b26,2583,580,160,.templates,8,5.0,5.0,5,5,,55590.75,35329.0,143821,8304
horovod/horovod,master,284055322776031bac33723839acb0db2d063a525ba4fa1fd268a831c7553b26,2583,580,160,.preinst,14,5.0,5.0,5,5,,5630.214285714285,751.5,36112,195
horovod/horovod,master,284055322776031bac33723839acb0db2d063a525ba4fa1fd268a831c7553b26,2583,580,160,.config,3,5.0,5.0,5,5,,725.3333333333334,769.0,929,478
horovod/horovod,master,284055322776031bac33723839acb0db2d063a525ba4fa1fd268a831c7553b26,2583,580,160,.prerm,13,5.0,5.0,5,5,,367.2307692307692,289.0,1018,92
horovod/horovod,master,284055322776031bac33723839acb0db2d063a525ba4fa1fd268a831c7553b26,2583,580,160,.0:amd64,9,5.0,5.0,5,5,,18127.666666666668,219.0,153739,22
horovod/horovod,master,284055322776031bac33723839acb0db2d063a525ba4fa1fd268a831c7553b26,2583,580,160,.3:amd64,4,5.0,5.0,5,5,,202.25,210.0,370,19
horovod/horovod,master,284055322776031bac33723839acb0db2d063a525ba4fa1fd268a831c7553b26,2583,580,160,.log,6,3.5,3.5,4,3,,41207.833333333336,6423.5,195215,67
horovod/horovod,master,284055322776031bac33723839acb0db2d063a525ba4fa1fd268a831c7553b26,2583,580,160,.service,4,4.0,4.0,4,4,,216.0,205.5,326,127
horovod/horovod,master,284055322776031bac33723839acb0db2d063a525ba4fa1fd268a831c7553b26,2583,580,160,.xterm-256color,1,4.0,4.0,4,4,,3427.0,3427.0,3427,3427
horovod/horovod,master,284055322776031bac33723839acb0db2d063a525ba4fa1fd268a831c7553b26,2583,580,160,.27,20,3.0,3.0,3,3,,248446.4,47572.0,2030928,6288
horovod/horovod,master,5acbfa7e09088af0bb98ba7947a1081c3b81f9c662145dc0f548d4f99e57135f,70,15,0,.py,23,7.0,7.0,8,6,,23574.782608695652,10379.0,210727,497
horovod/horovod,master,5acbfa7e09088af0bb98ba7947a1081c3b81f9c662145dc0f548d4f99e57135f,70,15,0,.typed,1,7.0,7.0,7,7,,0.0,0.0,0,0
horovod/horovod,master,5acbfa7e09088af0bb98ba7947a1081c3b81f9c662145dc0f548d4f99e57135f,70,15,0,.cpython-37,23,8.0,8.0,9,7,,20366.391304347828,9383.0,176080,424
horovod/horovod,master,5acbfa7e09088af0bb98ba7947a1081c3b81f9c662145dc0f548d4f99e57135f,70,15,0,.jinja2,1,8.0,8.0,8,8,,589.0,589.0,589,589
horovod/horovod,master,5acbfa7e09088af0bb98ba7947a1081c3b81f9c662145dc0f548d4f99e57135f,70,15,0,none,17,7.0,7.0,7,7,,2399.0588235294117,197.0,15147,0
horovod/horovod,master,5acbfa7e09088af0bb98ba7947a1081c3b81f9c662145dc0f548d4f99e57135f,70,15,0,.txt,3,7.0,7.0,7,7,,9.0,10.0,10,7
horovod/horovod,master,5acbfa7e09088af0bb98ba7947a1081c3b81f9c662145dc0f548d4f99e57135f,70,15,0,.APACHE,1,7.0,7.0,7,7,,10174.0,10174.0,10174,10174
horovod/horovod,master,5acbfa7e09088af0bb98ba7947a1081c3b81f9c662145dc0f548d4f99e57135f,70,15,0,.BSD,1,7.0,7.0,7,7,,1344.0,1344.0,1344,1344
horovod/horovod,master,92ac16086a912d28d2b681287c4f45cd1bcec44166577652861848bb9a08f4f2,1176,198,0,.7,1,4.0,4.0,4,4,,220.0,220.0,220,220
horovod/horovod,master,92ac16086a912d28d2b681287c4f45cd1bcec44166577652861848bb9a08f4f2,1176,198,0,none,27,7.074074074074074,7.0,10,2,,119390.81481481482,1050.0,1724431,0
horovod/horovod,master,92ac16086a912d28d2b681287c4f45cd1bcec44166577652861848bb9a08f4f2,1176,198,0,.pth,1,6.0,6.0,6,6,,151.0,151.0,151,151
horovod/horovod,master,92ac16086a912d28d2b681287c4f45cd1bcec44166577652861848bb9a08f4f2,1176,198,0,.py,559,8.896243291592128,9.0,11,7,,12392.726296958856,4708.0,273394,0
horovod/horovod,master,92ac16086a912d28d2b681287c4f45cd1bcec44166577652861848bb9a08f4f2,1176,198,0,.cpython-37,559,9.896243291592128,10.0,12,8,,9183.940966010734,3851.0,242462,152
horovod/horovod,master,92ac16086a912d28d2b681287c4f45cd1bcec44166577652861848bb9a08f4f2,1176,198,0,.txt,9,7.111111111111111,7.0,8,7,,618.5555555555555,125.0,2636,4
horovod/horovod,master,92ac16086a912d28d2b681287c4f45cd1bcec44166577652861848bb9a08f4f2,1176,198,0,.typed,1,7.0,7.0,7,7,,286.0,286.0,286,286
horovod/horovod,master,92ac16086a912d28d2b681287c4f45cd1bcec44166577652861848bb9a08f4f2,1176,198,0,.exe,14,7.857142857142857,7.0,9,7,,101924.57142857143,93440.0,180736,65536
horovod/horovod,master,92ac16086a912d28d2b681287c4f45cd1bcec44166577652861848bb9a08f4f2,1176,198,0,.cfg,1,10.0,10.0,10,10,,2617.0,2617.0,2617,2617
horovod/horovod,master,92ac16086a912d28d2b681287c4f45cd1bcec44166577652861848bb9a08f4f2,1176,198,0,.pem,1,9.0,9.0,9,9,,259465.0,259465.0,259465,259465
horovod/horovod,master,92ac16086a912d28d2b681287c4f45cd1bcec44166577652861848bb9a08f4f2,1176,198,0,.tmpl,2,7.0,7.0,7,7,,178.0,178.0,218,138
horovod/horovod,master,92ac16086a912d28d2b681287c4f45cd1bcec44166577652861848bb9a08f4f2,1176,198,0,.xml,1,8.0,8.0,8,8,,628.0,628.0,628,628
horovod/horovod,master,2502df4d7763dd6b843f0f7e74f72ed7086027db48e6c69fa91f99d6d09c8fd0,1,2,0,none,1,3.0,3.0,3,3,,0.0,0.0,0,0
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,none,853,4.662368112543962,5.0,10,2,,388168.9941383353,1169.0,4526456,0
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.7-config,2,3.0,3.0,3,3,,3055.0,3055.0,3055,3055
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.7,15,4.266666666666667,5.0,5,3,,668259.4666666667,747.0,5075632,55
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.6,14,4.214285714285714,4.5,5,3,,664590.8571428572,831.0,4683728,55
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.7m,8,4.25,4.0,5,3,,13554310.75,5075632.0,41639384,294
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.7m-config,2,3.0,3.0,3,3,,3055.0,3055.0,3055,3055
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.6m,4,4.0,4.0,5,3,,4644410.0,4683728.0,4683728,4526456
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.basic,1,3.0,3.0,3,3,,2675336.0,2675336.0,2675336,2675336
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.h,134,4.104477611940299,4.0,7,3,,10739.753731343284,3017.5,144149,114
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.txt,163,5.9447852760736195,6.0,10,3,,41341.23926380368,14024.0,684252,0
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.service,9,4.888888888888889,5.0,6,4,,148.66666666666666,89.0,493,0
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.8,2,5.5,5.5,7,4,,1382.0,1382.0,2764,0
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.zip,1,5.0,5.0,5,5,,0.0,0.0,0,0
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.1,168,6.0773809523809526,7.0,9,3,,3794.625,2169.5,47733,0
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.binfmt,1,7.0,7.0,7,7,,62.0,62.0,62,62
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.properties,25,5.32,7.0,9,3,,2739.2,113.0,14959,0
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.data,1,7.0,7.0,7,7,,4102.0,4102.0,4102,4102
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.jar,25,7.64,8.0,10,4,,4151592.68,163076.0,65519866,376
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.dat,3,5.0,4.0,7,4,,237950.0,107933.0,590510,15407
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.hprof,1,7.0,7.0,7,7,,4226.0,4226.0,4226,4226
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.pf,5,8.0,8.0,8,8,,48556.8,784.0,234080,488
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.cfg,4,5.75,6.0,8,3,,438.75,53.0,1649,0
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.certs,2,6.0,6.0,8,4,,1244.0,1244.0,2488,0
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.security,2,6.0,6.0,8,4,,25732.5,25732.5,51465,0
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.policy,2,6.0,6.0,8,4,,2249.5,2249.5,4499,0
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.jfc,2,8.0,8.0,8,8,,29006.0,29006.0,29027,28985
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.gif,7,9.0,9.0,9,9,,153.28571428571428,153.0,162,141
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.so,184,4.994565217391305,4.0,9,2,,14524621.0,84108.0,672420792,0
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.cfg-default,1,8.0,8.0,8,8,,278.0,278.0,278,278
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.jsa,1,9.0,9.0,9,9,,20254720.0,20254720.0,20254720,20254720
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.acl,2,6.0,6.0,8,4,,1688.0,1688.0,3376,0
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.access,2,6.0,6.0,8,4,,1999.0,1999.0,3998,0
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.password,2,6.0,6.0,8,4,,1428.0,1428.0,2856,0
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.cgi,3,4.666666666666667,4.0,6,4,,168916.66666666666,251972.0,251972,2806
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.idl,2,6.0,6.0,6,6,,10533.0,10533.0,19429,1637
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.sym,1,6.0,6.0,6,6,,17861907.0,17861907.0,17861907,17861907
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.py,1359,5.003679175864606,5.0,6,3,,15730.177336276674,8364.0,662710,0
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.foo,4,4.5,4.5,5,4,,92.5,91.5,123,64
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.cpython-36m-x86_64-linux-gnu,38,5.0,5.0,5,5,,60641.26315789474,32480.0,272688,6280
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.cpython-36,615,5.938211382113821,6.0,7,5,,11421.357723577235,5465.0,400512,118
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.fish,2,7.0,7.0,7,7,,2432.0,2432.0,2438,2426
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.csh,2,7.0,7.0,7,7,,1276.0,1276.0,1276,1276
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.css,3,5.0,5.0,5,5,,3609.6666666666665,96.0,10637,96
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.rst,2,5.0,5.0,5,5,,9561.0,9561.0,9561,9561
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.cpython-37m-x86_64-linux-gnu,41,5.0,5.0,5,5,,57267.12195121951,29912.0,272688,6216
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.cpython-37,616,5.938311688311688,6.0,7,5,,11527.95616883117,5454.5,412428,122
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.7m-pic,1,5.0,5.0,5,5,,40751176.0,40751176.0,40751176,40751176
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.c,5,6.2,7.0,7,5,,1677.4,594.0,5288,441
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.local,1,5.0,5.0,5,5,,1220.0,1220.0,1220,1220
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.o,1,5.0,5.0,5,5,,76880.0,76880.0,76880,76880
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.chk,6,4.666666666666667,5.0,5,4,,899.0,899.0,899,899
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.a,6,4.0,4.0,4,4,,395764.3333333333,404050.0,592796,164686
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.pc,5,5.0,5.0,5,5,,250.0,265.0,271,205
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.db,1,5.0,5.0,5,5,,16384.0,16384.0,16384,16384
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.supp,1,4.0,4.0,4,4,,8935.0,8935.0,8935,8935
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.vim,1193,6.029337803855825,6.0,10,5,,7299.331936295054,2476.0,532173,35
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.yaml,1,5.0,5.0,5,5,,359.0,359.0,359,359
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.dict,1,6.0,6.0,6,6,,1790.0,1790.0,1790,1790
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.ascii,6,6.0,6.0,6,6,,206724.0,11968.5,619043,70
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.latin1,27,6.0,6.0,6,6,,49957.18518518518,125.0,621179,66
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.utf-8,45,6.0,6.0,6,6,,30819.133333333335,90.0,621617,64
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.ps,33,6.0,6.0,6,6,,1941.5151515151515,2171.0,2382,720
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.cp932,2,6.0,6.0,6,6,,292.0,292.0,292,292
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.cp950,2,6.0,6.0,6,6,,89.0,89.0,89,89
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.big5,2,6.0,6.0,6,6,,89.0,89.0,89,89
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.1250,4,6.0,6.0,6,6,,8871.5,11185.5,12898,217
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.euc-jp,2,6.0,6.0,6,6,,6347.5,6347.5,12348,347
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.iso_8859-2,7,6.0,6.0,6,6,,8260.42857142857,10969.0,12906,75
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.1252,6,6.0,6.0,6,6,,99.16666666666667,105.0,113,82
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.iso_8859-5,2,6.0,6.0,6,6,,5508.5,5508.5,10942,75
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.latin2,1,6.0,6.0,6,6,,13119.0,13119.0,13119,13119
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.18030,1,6.0,6.0,6,6,,82.0,82.0,82,82
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.950,2,6.0,6.0,6,6,,6523.5,6523.5,12763,284
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.cp1250,7,6.0,6.0,6,6,,1952.142857142857,82.0,13173,76
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.ujis,2,6.0,6.0,6,6,,346.0,346.0,346,346
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.cp936,2,6.0,6.0,6,6,,98.0,98.0,98,98
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.936,2,6.0,6.0,6,6,,5363.5,5363.5,10457,270
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.932,1,6.0,6.0,6,6,,12346.0,12346.0,12346,12346
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.eucjp,2,6.0,6.0,6,6,,347.0,347.0,347,347
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.850,1,6.0,6.0,6,6,,41.0,41.0,41,41
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.gb2312,2,6.0,6.0,6,6,,5371.0,5371.0,10646,96
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.cp1251,1,6.0,6.0,6,6,,10275.0,10275.0,10275,10275
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.koi8-u,1,6.0,6.0,6,6,,10275.0,10275.0,10275,10275
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.euckr,1,6.0,6.0,6,6,,10504.0,10504.0,10504,10504
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.gbk,1,6.0,6.0,6,6,,82.0,82.0,82,82
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.koi8-r,1,6.0,6.0,6,6,,13513.0,13513.0,13513,13513
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.mo,38,8.0,8.0,8,8,,149299.26315789475,164130.0,220378,8680
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.bat,1,6.0,6.0,6,6,,288.0,288.0,288,288
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.sh,1,6.0,6.0,6,6,,588.0,588.0,588,588
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.me,2,7.0,7.0,7,7,,242.5,242.5,255,230
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.78,1,7.0,7.0,7,7,,626.0,626.0,626,626
horovod/horovod,master,d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4,6503,712,43,.aap,1,7.0,7.0,7,7,,100.0,100.0,100,100
