Image,RepoTag,layer_digest,total_files,total_directory,total_empty_dirs,file_type,file_type_counts,avg_level,median_level,max_level,min_level,,avg_size,median_size,max_size,min_size
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_multi_predictions_params_from_arg,1,11.0,11.0,11,11,,1139.0,1139.0,1139,1139
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_slice,1,11.0,11.0,11,11,,1424.0,1424.0,1424,1424
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_batch_gather_ops,1,11.0,11.0,11,11,,1234.0,1234.0,1234,1234
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_gru_unit_op,1,11.0,11.0,11,11,,1628.0,1628.0,1628,1628
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_sequence_mask_with_lengths,1,11.0,11.0,11,11,,1337.0,1337.0,1337,1337
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_transpose,2,11.0,11.0,11,11,,2089.0,2089.0,3017,1161
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_remove_data_blocks,1,11.0,11.0,11,11,,1083.0,1083.0,1083,1083
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_reduce_l2,1,11.0,11.0,11,11,,1225.0,1225.0,1225,1225
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_reduce_front_sum,1,11.0,11.0,11,11,,4406.0,4406.0,4406,4406
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_split_by_lengths,1,11.0,11.0,11,11,,1233.0,1233.0,1233,1233
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_matmul,1,11.0,11.0,11,11,,1396.0,1396.0,1396,1396
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_fc,1,11.0,11.0,11,11,,1219.0,1219.0,1219,1219
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_sparse_adadelta_empty,1,11.0,11.0,11,11,,1209.0,1209.0,1209,1209
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_find_duplicate_elements,1,11.0,11.0,11,11,,1048.0,1048.0,1048,1048
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_bernoulli_jsd,1,11.0,11.0,11,11,,1314.0,1314.0,1314,1314
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_elementwise_min,1,11.0,11.0,11,11,,3046.0,3046.0,3046,3046
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_gather_padding,1,11.0,11.0,11,11,,1136.0,1136.0,1136,1136
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_argmin,1,11.0,11.0,11,11,,1061.0,1061.0,1061,1061
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_pack_rnn_seqence,1,11.0,11.0,11,11,,1218.0,1218.0,1218,1218
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_lengths_gather,1,11.0,11.0,11,11,,1310.0,1310.0,1310,1310
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.testChannelStats,1,11.0,11.0,11,11,,1275.0,1275.0,1275,1275
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_batch_bucketize_example,1,11.0,11.0,11,11,,1265.0,1265.0,1265,1265
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_sparse_wngrad_empty,1,11.0,11.0,11,11,,1154.0,1154.0,1154,1154
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_elementwise_sum,1,11.0,11.0,11,11,,1195.0,1195.0,1195,1195
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_pair_wise_loss_batch,1,11.0,11.0,11,11,,1225.0,1225.0,1225,1225
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_nan_check,1,11.0,11.0,11,11,,2205.0,2205.0,2205,2205
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_reduce_min,1,11.0,11.0,11,11,,1224.0,1224.0,1224,1224
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_sparse_momentum_sgd,1,11.0,11.0,11,11,,1182.0,1182.0,1182,1182
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_sparse_adagrad_empty,1,11.0,11.0,11,11,,1154.0,1154.0,1154,1154
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_flexible_top_k,1,11.0,11.0,11,11,,1258.0,1258.0,1258,1258
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_row_wise_sparse_adagrad_empty,1,11.0,11.0,11,11,,1161.0,1161.0,1161,1161
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_leaky_relu,1,11.0,11.0,11,11,,1200.0,1200.0,1200,1200
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.testChannelBackpropStats,1,11.0,11.0,11,11,,1568.0,1568.0,1568,1568
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_length_split_edge,1,11.0,11.0,11,11,,1093.0,1093.0,1093,1093
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_relu,1,11.0,11.0,11,11,,1166.0,1166.0,1166,1166
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_batch_bucketized_one_hot,1,11.0,11.0,11,11,,1099.0,1099.0,1099,1099
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_glu_old,1,11.0,11.0,11,11,,1080.0,1080.0,1080,1080
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_collect_and_dist,1,11.0,11.0,11,11,,43168.0,43168.0,43168,43168
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_lengths_pad,1,11.0,11.0,11,11,,1114.0,1114.0,1114,1114
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_forward,1,11.0,11.0,11,11,,1161.0,1161.0,1161,1161
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_instance_norm_reference_check,1,11.0,11.0,11,11,,3032.0,3032.0,3032,3032
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_softmax_grad,1,11.0,11.0,11,11,,1052.0,1052.0,1052,1052
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_affine_channel_2d,1,11.0,11.0,11,11,,1299.0,1299.0,1299,1299
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_integral_image_gradient_ops,1,11.0,11.0,11,11,,1747.0,1747.0,1747,1747
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_batch_sparse_to_dense,1,11.0,11.0,11,11,,1501.0,1501.0,1501,1501
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_spatial_softmax_with_loss,1,11.0,11.0,11,11,,9417.0,9417.0,9417,9417
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_size_op,1,11.0,11.0,11,11,,1199.0,1199.0,1199,1199
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_cosh,1,11.0,11.0,11,11,,1163.0,1163.0,1163,1163
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test,3,8.666666666666666,11.0,11,4,,865.0,1092.0,1280,223
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_momentum_sgd,1,11.0,11.0,11,11,,1187.0,1187.0,1187,1187
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_reduce_front_max,1,11.0,11.0,11,11,,6215.0,6215.0,6215,6215
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_tan,1,11.0,11.0,11,11,,1156.0,1156.0,1156,1156
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_unique_op,1,11.0,11.0,11,11,,1025.0,1025.0,1025,1025
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.testScatterWeightedSum,1,11.0,11.0,11,11,,1128.0,1128.0,1128,1128
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_layer_norm_grad_op,1,11.0,11.0,11,11,,1128.0,1128.0,1128,1128
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_expand_rand_shape,1,11.0,11.0,11,11,,1191.0,1191.0,1191,1191
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_dot_product,1,11.0,11.0,11,11,,1199.0,1199.0,1199,1199
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_lc_2d,1,11.0,11.0,11,11,,1277.0,1277.0,1277,1277
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_margin_ranking_criterion,1,11.0,11.0,11,11,,1398.0,1398.0,1398,1398
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_ctc_greedy_decoder,1,11.0,11.0,11,11,,1133.0,1133.0,1133,1133
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_conditional,1,11.0,11.0,11,11,,3409.0,3409.0,3409,3409
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_batch_moments_2d,1,11.0,11.0,11,11,,1246.0,1246.0,1246,1246
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_erf,1,11.0,11.0,11,11,,1156.0,1156.0,1156,1156
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_channel_stats_3d,1,11.0,11.0,11,11,,1270.0,1270.0,1270,1270
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_string_ends_with,1,11.0,11.0,11,11,,1040.0,1040.0,1040,1040
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_lengths_to_ranges,1,11.0,11.0,11,11,,1209.0,1209.0,1209,1209
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_sum,1,11.0,11.0,11,11,,1352.0,1352.0,1352,1352
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_channel_shuffle,1,11.0,11.0,11,11,,1241.0,1241.0,1241,1241
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_softmax,1,11.0,11.0,11,11,,1176.0,1176.0,1176,1176
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_adagrad,1,11.0,11.0,11,11,,1121.0,1121.0,1121,1121
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_gather_ranges,1,11.0,11.0,11,11,,1103.0,1103.0,1103,1103
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_elementwise_sqrsum,1,11.0,11.0,11,11,,1042.0,1042.0,1042,1042
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_upsample_grad,1,11.0,11.0,11,11,,1314.0,1314.0,1314,1314
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_thresholded_relu_1,1,11.0,11.0,11,11,,1184.0,1184.0,1184,1184
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_square_root_divide,1,11.0,11.0,11,11,,1223.0,1223.0,1223,1223
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_one_hot,1,11.0,11.0,11,11,,1070.0,1070.0,1070,1070
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_elementwise_max_grad,1,11.0,11.0,11,11,,3618.0,3618.0,3618,3618
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_onnx_while_fibb,1,11.0,11.0,11,11,,1472.0,1472.0,1472,1472
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_broadcast_powt,1,11.0,11.0,11,11,,3427.0,3427.0,3427,3427
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_boolean_mask,1,11.0,11.0,11,11,,1077.0,1077.0,1077,1077
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_upsample,1,11.0,11.0,11,11,,1406.0,1406.0,1406,1406
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_sinh,1,11.0,11.0,11,11,,1162.0,1162.0,1162,1162
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_ceil,1,11.0,11.0,11,11,,1029.0,1029.0,1029,1029
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_gather_ranges_split,1,11.0,11.0,11,11,,1106.0,1106.0,1106,1106
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_tanh,1,11.0,11.0,11,11,,1162.0,1162.0,1162,1162
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_tile,1,11.0,11.0,11,11,,1213.0,1213.0,1213,1213
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_mean,1,11.0,11.0,11,11,,1165.0,1165.0,1165,1165
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_wngrad_dense_base,1,11.0,11.0,11,11,,1123.0,1123.0,1123,1123
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_channel_stats_2d,1,11.0,11.0,11,11,,1270.0,1270.0,1270,1270
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_elementwise_max,1,11.0,11.0,11,11,,3010.0,3010.0,3010,3010
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_concat,1,11.0,11.0,11,11,,1246.0,1246.0,1246,1246
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_argmax,1,11.0,11.0,11,11,,1061.0,1061.0,1061,1061
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_split,1,11.0,11.0,11,11,,1226.0,1226.0,1226,1226
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_crop,1,11.0,11.0,11,11,,3245.0,3245.0,3245,3245
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_columnwise_max,1,11.0,11.0,11,11,,1179.0,1179.0,1179,1179
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_dropout_is_test,1,11.0,11.0,11,11,,1215.0,1215.0,1215,1215
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_pack_with_max_length_ops,1,11.0,11.0,11,11,,1341.0,1341.0,1341,1341
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_reduce_max,1,11.0,11.0,11,11,,1224.0,1224.0,1224,1224
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_floor,1,11.0,11.0,11,11,,1030.0,1030.0,1030,1030
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_averaged_loss,1,11.0,11.0,11,11,,1179.0,1179.0,1179,1179
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_cosine_embedding_criterion,1,11.0,11.0,11,11,,1355.0,1355.0,1355,1355
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_top_k,1,11.0,11.0,11,11,,1225.0,1225.0,1225,1225
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_lengths_tile,1,11.0,11.0,11,11,,1207.0,1207.0,1207,1207
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_string_starts_with,1,11.0,11.0,11,11,,1042.0,1042.0,1042,1042
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_rowwise_max,1,11.0,11.0,11,11,,1181.0,1181.0,1181,1181
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_group_norm_2d,1,11.0,11.0,11,11,,1433.0,1433.0,1433,1433
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_adadelta,1,11.0,11.0,11,11,,1167.0,1167.0,1167,1167
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_index_hash_ops,1,11.0,11.0,11,11,,1075.0,1075.0,1075,1075
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_clip,1,11.0,11.0,11,11,,1208.0,1208.0,1208,1208
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_alter_learning_rate_op,1,11.0,11.0,11,11,,1135.0,1135.0,1135,1135
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_diagonal_fill_op_float,1,11.0,11.0,11,11,,1057.0,1057.0,1057,1057
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_elu,1,11.0,11.0,11,11,,1192.0,1192.0,1192,1192
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_is_member_of,1,11.0,11.0,11,11,,1050.0,1050.0,1050,1050
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_relu_n,1,11.0,11.0,11,11,,1184.0,1184.0,1184,1184
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_reduce_mean,1,11.0,11.0,11,11,,1226.0,1226.0,1226,1226
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_mul,1,11.0,11.0,11,11,,3684.0,3684.0,3684,3684
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_weighted_sum,1,11.0,11.0,11,11,,1212.0,1212.0,1212,1212
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_integral_image_ops,1,11.0,11.0,11,11,,1608.0,1608.0,1608,1608
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_numpy_tile,1,11.0,11.0,11,11,,1081.0,1081.0,1081,1081
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_selu_1,1,11.0,11.0,11,11,,1226.0,1226.0,1226,1226
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_asin,1,11.0,11.0,11,11,,1158.0,1158.0,1158,1158
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_gather_ops,1,11.0,11.0,11,11,,1853.0,1853.0,1853,1853
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_unpack_rnn_seqence,1,11.0,11.0,11,11,,1218.0,1218.0,1218,1218
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.testScatterAssign,1,11.0,11.0,11,11,,1090.0,1090.0,1090,1090
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_segment_one_hot,1,11.0,11.0,11,11,,1090.0,1090.0,1090,1090
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_batch_one_hot,1,11.0,11.0,11,11,,1071.0,1071.0,1071,1071
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_acos,1,11.0,11.0,11,11,,1159.0,1159.0,1159,1159
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_elementwise_min_grad,1,11.0,11.0,11,11,,3640.0,3640.0,3640,3640
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_moments,1,11.0,11.0,11,11,,1268.0,1268.0,1268,1268
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_softmax_with_loss,1,11.0,11.0,11,11,,1360.0,1360.0,1360,1360
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_bbox_transform,1,11.0,11.0,11,11,,1254.0,1254.0,1254,1254
milenapavlovic/immuneml,latest,e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999,47180,6024,0,.test_1x1_conv,1,11.0,11.0,11,11,,1632.0,1632.0,1632,1632
