Topic,Repos,Tag,Metrics,Value
Application,wkentaro/labelme,v4.6.0,Environment,0.0
Application,ageitgey/face_recognition,v0.1.12,Permissions,3.57
Application,ageitgey/face_recognition,v0.1.12,Filesystem,15.18
Application,ageitgey/face_recognition,v0.1.12,Dependencies,39.29
Application,ageitgey/face_recognition,v0.1.12,Build/Execute,41.96
Application,ageitgey/face_recognition,v0.1.12,Environment,0.0
Application,ageitgey/face_recognition,v1.2.2,Permissions,3.57
Application,ageitgey/face_recognition,v1.2.2,Filesystem,15.18
Application,ageitgey/face_recognition,v1.2.2,Dependencies,39.29
Application,ageitgey/face_recognition,v1.2.2,Build/Execute,41.96
Application,ageitgey/face_recognition,v1.2.2,Environment,0.0
Application,deepfakes/faceswap,v0.90,Permissions,0.0
Application,deepfakes/faceswap,v0.90,Filesystem,13.64
Application,deepfakes/faceswap,v0.90,Dependencies,56.82
Application,deepfakes/faceswap,v0.90,Build/Execute,29.55
Application,deepfakes/faceswap,v0.90,Environment,0.0
Application,deepfakes/faceswap,v1.0.0,Permissions,0.0
Application,deepfakes/faceswap,v1.0.0,Filesystem,13.64
Application,deepfakes/faceswap,v1.0.0,Dependencies,56.82
Application,deepfakes/faceswap,v1.0.0,Build/Execute,29.55
Application,deepfakes/faceswap,v1.0.0,Environment,0.0
Application,deepfakes/faceswap,v2.0.0,Permissions,0.0
Application,deepfakes/faceswap,v2.0.0,Filesystem,13.64
Application,deepfakes/faceswap,v2.0.0,Dependencies,56.82
Application,deepfakes/faceswap,v2.0.0,Build/Execute,29.55
Application,deepfakes/faceswap,v2.0.0,Environment,0.0
Application,nagadomi/waifu2x,v0.9,Permissions,0.0
Application,nagadomi/waifu2x,v0.9,Filesystem,9.09
Application,nagadomi/waifu2x,v0.9,Dependencies,27.27
Application,nagadomi/waifu2x,v0.9,Build/Execute,63.64
Application,nagadomi/waifu2x,v0.9,Environment,0.0
Application,nagadomi/waifu2x,v0.11,Permissions,0.0
Application,nagadomi/waifu2x,v0.11,Filesystem,9.09
Application,nagadomi/waifu2x,v0.11,Dependencies,27.27
Application,nagadomi/waifu2x,v0.11,Build/Execute,63.64
Application,nagadomi/waifu2x,v0.11,Environment,0.0
Application,nagadomi/waifu2x,v0.12,Permissions,0.0
Application,nagadomi/waifu2x,v0.12,Filesystem,9.09
Application,nagadomi/waifu2x,v0.12,Dependencies,27.27
Application,nagadomi/waifu2x,v0.12,Build/Execute,63.64
Application,nagadomi/waifu2x,v0.12,Environment,0.0
Application,nagadomi/waifu2x,v0.13,Permissions,0.0
Application,nagadomi/waifu2x,v0.13,Filesystem,9.09
Application,nagadomi/waifu2x,v0.13,Dependencies,27.27
Application,nagadomi/waifu2x,v0.13,Build/Execute,63.64
Application,nagadomi/waifu2x,v0.13,Environment,0.0
Application,nagadomi/waifu2x,v0.13.1,Permissions,0.0
Application,nagadomi/waifu2x,v0.13.1,Filesystem,9.09
Application,nagadomi/waifu2x,v0.13.1,Dependencies,27.27
Application,nagadomi/waifu2x,v0.13.1,Build/Execute,63.64
Application,nagadomi/waifu2x,v0.13.1,Environment,0.0
Application,nagadomi/waifu2x,v0.13.2,Permissions,0.0
Application,nagadomi/waifu2x,v0.13.2,Filesystem,9.09
Application,nagadomi/waifu2x,v0.13.2,Dependencies,27.27
Application,nagadomi/waifu2x,v0.13.2,Build/Execute,63.64
Application,nagadomi/waifu2x,v0.13.2,Environment,0.0
Application,numenta/nupic,0.0.1,Permissions,3.33
Application,numenta/nupic,0.0.1,Filesystem,10.0
Application,numenta/nupic,0.0.1,Dependencies,36.67
Application,numenta/nupic,0.0.1,Build/Execute,50.0
Application,numenta/nupic,0.0.1,Environment,0.0
Application,numenta/nupic,0.0.2,Permissions,3.33
Application,numenta/nupic,0.0.2,Filesystem,10.0
Application,numenta/nupic,0.0.2,Dependencies,36.67
Application,numenta/nupic,0.0.2,Build/Execute,50.0
Application,numenta/nupic,0.0.2,Environment,0.0
Application,numenta/nupic,0.0.3,Permissions,3.33
Application,numenta/nupic,0.0.3,Filesystem,10.0
Application,numenta/nupic,0.0.3,Dependencies,36.67
Application,numenta/nupic,0.0.3,Build/Execute,50.0
Application,numenta/nupic,0.0.3,Environment,0.0
Application,numenta/nupic,0.0.4,Permissions,3.33
Application,numenta/nupic,0.0.4,Filesystem,10.0
Application,numenta/nupic,0.0.4,Dependencies,36.67
Application,numenta/nupic,0.0.4,Build/Execute,50.0
Application,numenta/nupic,0.0.4,Environment,0.0
Application,numenta/nupic,0.0.5,Permissions,3.33
Application,numenta/nupic,0.0.5,Filesystem,10.0
Application,numenta/nupic,0.0.5,Dependencies,36.67
Application,numenta/nupic,0.0.5,Build/Execute,50.0
Application,numenta/nupic,0.0.5,Environment,0.0
Application,numenta/nupic,0.0.6,Permissions,3.33
Application,numenta/nupic,0.0.6,Filesystem,10.0
Application,numenta/nupic,0.0.6,Dependencies,36.67
Application,numenta/nupic,0.0.6,Build/Execute,50.0
Application,numenta/nupic,0.0.6,Environment,0.0
Application,numenta/nupic,0.0.7,Permissions,3.33
Application,numenta/nupic,0.0.7,Filesystem,10.0
Application,numenta/nupic,0.0.7,Dependencies,36.67
Application,numenta/nupic,0.0.7,Build/Execute,50.0
Application,numenta/nupic,0.0.7,Environment,0.0
Application,numenta/nupic,0.0.8,Permissions,3.33
Application,numenta/nupic,0.0.8,Filesystem,10.0
Application,numenta/nupic,0.0.8,Dependencies,36.67
Application,numenta/nupic,0.0.8,Build/Execute,50.0
Application,numenta/nupic,0.0.8,Environment,0.0
Application,numenta/nupic,0.0.9,Permissions,3.33
Application,numenta/nupic,0.0.9,Filesystem,10.0
Application,numenta/nupic,0.0.9,Dependencies,36.67
Application,numenta/nupic,0.0.9,Build/Execute,50.0
Application,numenta/nupic,0.0.9,Environment,0.0
Application,numenta/nupic,0.0.10,Permissions,3.33
Application,numenta/nupic,0.0.10,Filesystem,10.0
Application,numenta/nupic,0.0.10,Dependencies,36.67
Application,numenta/nupic,0.0.10,Build/Execute,50.0
Application,numenta/nupic,0.0.10,Environment,0.0
Application,numenta/nupic,0.0.11,Permissions,3.33
Application,numenta/nupic,0.0.11,Filesystem,10.0
Application,numenta/nupic,0.0.11,Dependencies,36.67
Application,numenta/nupic,0.0.11,Build/Execute,50.0
Application,numenta/nupic,0.0.11,Environment,0.0
Application,numenta/nupic,0.0.12,Permissions,3.33
Application,numenta/nupic,0.0.12,Filesystem,10.0
Application,numenta/nupic,0.0.12,Dependencies,36.67
Application,numenta/nupic,0.0.12,Build/Execute,50.0
Application,numenta/nupic,0.0.12,Environment,0.0
Application,numenta/nupic,0.0.13,Permissions,3.33
Application,numenta/nupic,0.0.13,Filesystem,10.0
Application,numenta/nupic,0.0.13,Dependencies,36.67
Application,numenta/nupic,0.0.13,Build/Execute,50.0
Application,numenta/nupic,0.0.13,Environment,0.0
Application,numenta/nupic,0.0.14,Permissions,3.33
Application,numenta/nupic,0.0.14,Filesystem,10.0
Application,numenta/nupic,0.0.14,Dependencies,36.67
Application,numenta/nupic,0.0.14,Build/Execute,50.0
Application,numenta/nupic,0.0.14,Environment,0.0
Application,numenta/nupic,0.0.16,Permissions,3.33
Application,numenta/nupic,0.0.16,Filesystem,10.0
Application,numenta/nupic,0.0.16,Dependencies,36.67
Application,numenta/nupic,0.0.16,Build/Execute,50.0
Application,numenta/nupic,0.0.16,Environment,0.0
Application,numenta/nupic,0.0.17,Permissions,3.33
Application,numenta/nupic,0.0.17,Filesystem,10.0
Application,numenta/nupic,0.0.17,Dependencies,36.67
Application,numenta/nupic,0.0.17,Build/Execute,50.0
Application,numenta/nupic,0.0.17,Environment,0.0
Application,numenta/nupic,0.0.18,Permissions,3.33
Application,numenta/nupic,0.0.18,Filesystem,10.0
Application,numenta/nupic,0.0.18,Dependencies,36.67
Application,numenta/nupic,0.0.18,Build/Execute,50.0
Application,numenta/nupic,0.0.18,Environment,0.0
Application,numenta/nupic,0.0.20,Permissions,3.33
Application,numenta/nupic,0.0.20,Filesystem,10.0
Application,numenta/nupic,0.0.20,Dependencies,36.67
Application,numenta/nupic,0.0.20,Build/Execute,50.0
Application,numenta/nupic,0.0.20,Environment,0.0
Application,numenta/nupic,0.0.21,Permissions,3.33
Application,numenta/nupic,0.0.21,Filesystem,10.0
Application,numenta/nupic,0.0.21,Dependencies,36.67
Application,numenta/nupic,0.0.21,Build/Execute,50.0
Application,numenta/nupic,0.0.21,Environment,0.0
Application,numenta/nupic,0.0.22,Permissions,3.33
Application,numenta/nupic,0.0.22,Filesystem,10.0
Application,numenta/nupic,0.0.22,Dependencies,36.67
Application,numenta/nupic,0.0.22,Build/Execute,50.0
Application,numenta/nupic,0.0.22,Environment,0.0
Application,numenta/nupic,0.0.23,Permissions,3.33
Application,numenta/nupic,0.0.23,Filesystem,10.0
Application,numenta/nupic,0.0.23,Dependencies,36.67
Application,numenta/nupic,0.0.23,Build/Execute,50.0
Application,numenta/nupic,0.0.23,Environment,0.0
Application,numenta/nupic,0.0.24,Permissions,3.33
Application,numenta/nupic,0.0.24,Filesystem,10.0
Application,numenta/nupic,0.0.24,Dependencies,36.67
Application,numenta/nupic,0.0.24,Build/Execute,50.0
Application,numenta/nupic,0.0.24,Environment,0.0
Application,numenta/nupic,0.0.25,Permissions,3.33
Application,numenta/nupic,0.0.25,Filesystem,10.0
Application,numenta/nupic,0.0.25,Dependencies,36.67
Application,numenta/nupic,0.0.25,Build/Execute,50.0
Application,numenta/nupic,0.0.25,Environment,0.0
Application,numenta/nupic,0.0.38,Permissions,3.33
Application,numenta/nupic,0.0.38,Filesystem,10.0
Application,numenta/nupic,0.0.38,Dependencies,36.67
Application,numenta/nupic,0.0.38,Build/Execute,50.0
Application,numenta/nupic,0.0.38,Environment,0.0
Application,numenta/nupic,0.1.0,Permissions,3.33
Application,numenta/nupic,0.1.0,Filesystem,10.0
Application,numenta/nupic,0.1.0,Dependencies,36.67
Application,numenta/nupic,0.1.0,Build/Execute,50.0
Application,numenta/nupic,0.1.0,Environment,0.0
Application,numenta/nupic,0.1.1,Permissions,3.33
Application,numenta/nupic,0.1.1,Filesystem,10.0
Application,numenta/nupic,0.1.1,Dependencies,36.67
Application,numenta/nupic,0.1.1,Build/Execute,50.0
Application,numenta/nupic,0.1.1,Environment,0.0
Application,numenta/nupic,0.1.2,Permissions,3.33
Application,numenta/nupic,0.1.2,Filesystem,10.0
Application,numenta/nupic,0.1.2,Dependencies,36.67
Application,numenta/nupic,0.1.2,Build/Execute,50.0
Application,numenta/nupic,0.1.2,Environment,0.0
Application,numenta/nupic,0.1.3,Permissions,3.33
Application,numenta/nupic,0.1.3,Filesystem,10.0
Application,numenta/nupic,0.1.3,Dependencies,36.67
Application,numenta/nupic,0.1.3,Build/Execute,50.0
Application,numenta/nupic,0.1.3,Environment,0.0
Application,numenta/nupic,0.2.0,Permissions,3.33
Application,numenta/nupic,0.2.0,Filesystem,10.0
Application,numenta/nupic,0.2.0,Dependencies,36.67
Application,numenta/nupic,0.2.0,Build/Execute,50.0
Application,numenta/nupic,0.2.0,Environment,0.0
Application,numenta/nupic,0.2.1,Permissions,3.33
Application,numenta/nupic,0.2.1,Filesystem,10.0
Application,numenta/nupic,0.2.1,Dependencies,36.67
Application,numenta/nupic,0.2.1,Build/Execute,50.0
Application,numenta/nupic,0.2.1,Environment,0.0
Application,numenta/nupic,0.2.2,Permissions,3.33
Application,numenta/nupic,0.2.2,Filesystem,10.0
Application,numenta/nupic,0.2.2,Dependencies,36.67
Application,numenta/nupic,0.2.2,Build/Execute,50.0
Application,numenta/nupic,0.2.2,Environment,0.0
Application,numenta/nupic,0.2.3,Permissions,3.33
Application,numenta/nupic,0.2.3,Filesystem,10.0
Application,numenta/nupic,0.2.3,Dependencies,36.67
Application,numenta/nupic,0.2.3,Build/Execute,50.0
Application,numenta/nupic,0.2.3,Environment,0.0
Application,numenta/nupic,0.2.4,Permissions,3.33
Application,numenta/nupic,0.2.4,Filesystem,10.0
Application,numenta/nupic,0.2.4,Dependencies,36.67
Application,numenta/nupic,0.2.4,Build/Execute,50.0
Application,numenta/nupic,0.2.4,Environment,0.0
Application,numenta/nupic,0.2.5,Permissions,3.33
Application,numenta/nupic,0.2.5,Filesystem,10.0
Application,numenta/nupic,0.2.5,Dependencies,36.67
Application,numenta/nupic,0.2.5,Build/Execute,50.0
Application,numenta/nupic,0.2.5,Environment,0.0
Application,numenta/nupic,0.2.6,Permissions,3.33
Application,numenta/nupic,0.2.6,Filesystem,10.0
Application,numenta/nupic,0.2.6,Dependencies,36.67
Application,numenta/nupic,0.2.6,Build/Execute,50.0
Application,numenta/nupic,0.2.6,Environment,0.0
Application,numenta/nupic,0.2.7,Permissions,3.33
Application,numenta/nupic,0.2.7,Filesystem,10.0
Application,numenta/nupic,0.2.7,Dependencies,36.67
Application,numenta/nupic,0.2.7,Build/Execute,50.0
Application,numenta/nupic,0.2.7,Environment,0.0
Application,numenta/nupic,0.2.8,Permissions,3.33
Application,numenta/nupic,0.2.8,Filesystem,10.0
Application,numenta/nupic,0.2.8,Dependencies,36.67
Application,numenta/nupic,0.2.8,Build/Execute,50.0
Application,numenta/nupic,0.2.8,Environment,0.0
Application,numenta/nupic,0.2.9,Permissions,3.33
Application,numenta/nupic,0.2.9,Filesystem,10.0
Application,numenta/nupic,0.2.9,Dependencies,36.67
Application,numenta/nupic,0.2.9,Build/Execute,50.0
Application,numenta/nupic,0.2.9,Environment,0.0
Application,numenta/nupic,0.2.10,Permissions,3.33
Application,numenta/nupic,0.2.10,Filesystem,10.0
Application,numenta/nupic,0.2.10,Dependencies,36.67
Application,numenta/nupic,0.2.10,Build/Execute,50.0
Application,numenta/nupic,0.2.10,Environment,0.0
Application,numenta/nupic,0.2.11,Permissions,3.33
Application,numenta/nupic,0.2.11,Filesystem,10.0
Application,numenta/nupic,0.2.11,Dependencies,36.67
Application,numenta/nupic,0.2.11,Build/Execute,50.0
Application,numenta/nupic,0.2.11,Environment,0.0
Application,numenta/nupic,0.2.12,Permissions,3.33
Application,numenta/nupic,0.2.12,Filesystem,10.0
Application,numenta/nupic,0.2.12,Dependencies,36.67
Application,numenta/nupic,0.2.12,Build/Execute,50.0
Application,numenta/nupic,0.2.12,Environment,0.0
Application,numenta/nupic,0.3.0,Permissions,3.33
Application,numenta/nupic,0.3.0,Filesystem,10.0
Application,numenta/nupic,0.3.0,Dependencies,36.67
Application,numenta/nupic,0.3.0,Build/Execute,50.0
Application,numenta/nupic,0.3.0,Environment,0.0
Application,numenta/nupic,0.3.1,Permissions,3.33
Application,numenta/nupic,0.3.1,Filesystem,10.0
Application,numenta/nupic,0.3.1,Dependencies,36.67
Application,numenta/nupic,0.3.1,Build/Execute,50.0
Application,numenta/nupic,0.3.1,Environment,0.0
Application,numenta/nupic,0.3.2,Permissions,3.33
Application,numenta/nupic,0.3.2,Filesystem,10.0
Application,numenta/nupic,0.3.2,Dependencies,36.67
Application,numenta/nupic,0.3.2,Build/Execute,50.0
Application,numenta/nupic,0.3.2,Environment,0.0
Application,numenta/nupic,0.3.3,Permissions,3.33
Application,numenta/nupic,0.3.3,Filesystem,10.0
Application,numenta/nupic,0.3.3,Dependencies,36.67
Application,numenta/nupic,0.3.3,Build/Execute,50.0
Application,numenta/nupic,0.3.3,Environment,0.0
Application,numenta/nupic,0.3.4,Permissions,3.33
Application,numenta/nupic,0.3.4,Filesystem,10.0
Application,numenta/nupic,0.3.4,Dependencies,36.67
Application,numenta/nupic,0.3.4,Build/Execute,50.0
Application,numenta/nupic,0.3.4,Environment,0.0
Application,numenta/nupic,0.3.5,Permissions,3.33
Application,numenta/nupic,0.3.5,Filesystem,10.0
Application,numenta/nupic,0.3.5,Dependencies,36.67
Application,numenta/nupic,0.3.5,Build/Execute,50.0
Application,numenta/nupic,0.3.5,Environment,0.0
Application,numenta/nupic,0.3.6,Permissions,3.33
Application,numenta/nupic,0.3.6,Filesystem,10.0
Application,numenta/nupic,0.3.6,Dependencies,36.67
Application,numenta/nupic,0.3.6,Build/Execute,50.0
Application,numenta/nupic,0.3.6,Environment,0.0
Application,numenta/nupic,0.4.0,Permissions,3.33
Application,numenta/nupic,0.4.0,Filesystem,10.0
Application,numenta/nupic,0.4.0,Dependencies,36.67
Application,numenta/nupic,0.4.0,Build/Execute,50.0
Application,numenta/nupic,0.4.0,Environment,0.0
Application,numenta/nupic,0.4.1,Permissions,3.33
Application,numenta/nupic,0.4.1,Filesystem,10.0
Application,numenta/nupic,0.4.1,Dependencies,36.67
Application,numenta/nupic,0.4.1,Build/Execute,50.0
Application,numenta/nupic,0.4.1,Environment,0.0
Application,numenta/nupic,0.4.2,Permissions,3.33
Application,numenta/nupic,0.4.2,Filesystem,10.0
Application,numenta/nupic,0.4.2,Dependencies,36.67
Application,numenta/nupic,0.4.2,Build/Execute,50.0
Application,numenta/nupic,0.4.2,Environment,0.0
Application,numenta/nupic,0.4.3,Permissions,3.33
Application,numenta/nupic,0.4.3,Filesystem,10.0
Application,numenta/nupic,0.4.3,Dependencies,36.67
Application,numenta/nupic,0.4.3,Build/Execute,50.0
Application,numenta/nupic,0.4.3,Environment,0.0
Application,numenta/nupic,0.4.5,Permissions,3.33
Application,numenta/nupic,0.4.5,Filesystem,10.0
Application,numenta/nupic,0.4.5,Dependencies,36.67
Application,numenta/nupic,0.4.5,Build/Execute,50.0
Application,numenta/nupic,0.4.5,Environment,0.0
Application,numenta/nupic,0.5.0,Permissions,3.33
Application,numenta/nupic,0.5.0,Filesystem,10.0
Application,numenta/nupic,0.5.0,Dependencies,36.67
Application,numenta/nupic,0.5.0,Build/Execute,50.0
Application,numenta/nupic,0.5.0,Environment,0.0
Application,numenta/nupic,0.5.1,Permissions,3.33
Application,numenta/nupic,0.5.1,Filesystem,10.0
Application,numenta/nupic,0.5.1,Dependencies,36.67
Application,numenta/nupic,0.5.1,Build/Execute,50.0
Application,numenta/nupic,0.5.1,Environment,0.0
Application,numenta/nupic,0.5.2,Permissions,3.33
Application,numenta/nupic,0.5.2,Filesystem,10.0
Application,numenta/nupic,0.5.2,Dependencies,36.67
Application,numenta/nupic,0.5.2,Build/Execute,50.0
Application,numenta/nupic,0.5.2,Environment,0.0
Application,numenta/nupic,0.5.3,Permissions,3.33
Application,numenta/nupic,0.5.3,Filesystem,10.0
Application,numenta/nupic,0.5.3,Dependencies,36.67
Application,numenta/nupic,0.5.3,Build/Execute,50.0
Application,numenta/nupic,0.5.3,Environment,0.0
Application,numenta/nupic,0.5.4,Permissions,3.33
Application,numenta/nupic,0.5.4,Filesystem,10.0
Application,numenta/nupic,0.5.4,Dependencies,36.67
Application,numenta/nupic,0.5.4,Build/Execute,50.0
Application,numenta/nupic,0.5.4,Environment,0.0
Application,numenta/nupic,0.5.5,Permissions,3.33
Application,numenta/nupic,0.5.5,Filesystem,10.0
Application,numenta/nupic,0.5.5,Dependencies,36.67
Application,numenta/nupic,0.5.5,Build/Execute,50.0
Application,numenta/nupic,0.5.5,Environment,0.0
Application,numenta/nupic,0.5.6,Permissions,3.33
Application,numenta/nupic,0.5.6,Filesystem,10.0
Application,numenta/nupic,0.5.6,Dependencies,36.67
Application,numenta/nupic,0.5.6,Build/Execute,50.0
Application,numenta/nupic,0.5.6,Environment,0.0
Application,numenta/nupic,0.5.7,Permissions,3.33
Application,numenta/nupic,0.5.7,Filesystem,10.0
Application,numenta/nupic,0.5.7,Dependencies,36.67
Application,numenta/nupic,0.5.7,Build/Execute,50.0
Application,numenta/nupic,0.5.7,Environment,0.0
Application,numenta/nupic,0.6.0,Permissions,3.33
Application,numenta/nupic,0.6.0,Filesystem,10.0
Application,numenta/nupic,0.6.0,Dependencies,36.67
Application,numenta/nupic,0.6.0,Build/Execute,50.0
Application,numenta/nupic,0.6.0,Environment,0.0
Application,numenta/nupic,0.7.0,Permissions,3.33
Application,numenta/nupic,0.7.0,Filesystem,10.0
Application,numenta/nupic,0.7.0,Dependencies,36.67
Application,numenta/nupic,0.7.0,Build/Execute,50.0
Application,numenta/nupic,0.7.0,Environment,0.0
Application,numenta/nupic,0.8.0,Permissions,3.33
Application,numenta/nupic,0.8.0,Filesystem,10.0
Application,numenta/nupic,0.8.0,Dependencies,36.67
Application,numenta/nupic,0.8.0,Build/Execute,50.0
Application,numenta/nupic,0.8.0,Environment,0.0
Application,numenta/nupic,1.0.0,Permissions,3.33
Application,numenta/nupic,1.0.0,Filesystem,10.0
Application,numenta/nupic,1.0.0,Dependencies,36.67
Application,numenta/nupic,1.0.0,Build/Execute,50.0
Application,numenta/nupic,1.0.0,Environment,0.0
Application,numenta/nupic,1.0.1,Permissions,3.33
Application,numenta/nupic,1.0.1,Filesystem,10.0
Application,numenta/nupic,1.0.1,Dependencies,36.67
Application,numenta/nupic,1.0.1,Build/Execute,50.0
Application,numenta/nupic,1.0.1,Environment,0.0
Application,numenta/nupic,1.0.2,Permissions,3.33
Application,numenta/nupic,1.0.2,Filesystem,10.0
Application,numenta/nupic,1.0.2,Dependencies,36.67
Application,numenta/nupic,1.0.2,Build/Execute,50.0
Application,numenta/nupic,1.0.2,Environment,0.0
Application,numenta/nupic,1.0.3,Permissions,3.33
Application,numenta/nupic,1.0.3,Filesystem,10.0
Application,numenta/nupic,1.0.3,Dependencies,36.67
Application,numenta/nupic,1.0.3,Build/Execute,50.0
Application,numenta/nupic,1.0.3,Environment,0.0
Application,numenta/nupic,1.0.4,Permissions,3.33
Application,numenta/nupic,1.0.4,Filesystem,10.0
Application,numenta/nupic,1.0.4,Dependencies,36.67
Application,numenta/nupic,1.0.4,Build/Execute,50.0
Application,numenta/nupic,1.0.4,Environment,0.0
Application,numenta/nupic,1.0.5,Permissions,3.33
Application,numenta/nupic,1.0.5,Filesystem,10.0
Application,numenta/nupic,1.0.5,Dependencies,36.67
Application,numenta/nupic,1.0.5,Build/Execute,50.0
Application,numenta/nupic,1.0.5,Environment,0.0
ToolKit,JaidedAI/EasyOCR,v1.1,Permissions,0.0
ToolKit,JaidedAI/EasyOCR,v1.1,Filesystem,23.53
ToolKit,JaidedAI/EasyOCR,v1.1,Dependencies,52.94
ToolKit,JaidedAI/EasyOCR,v1.1,Build/Execute,23.53
ToolKit,JaidedAI/EasyOCR,v1.1,Environment,0.0
ToolKit,JaidedAI/EasyOCR,pre-v1.1.6,Permissions,0.0
ToolKit,JaidedAI/EasyOCR,pre-v1.1.6,Filesystem,23.53
ToolKit,JaidedAI/EasyOCR,pre-v1.1.6,Dependencies,52.94
ToolKit,JaidedAI/EasyOCR,pre-v1.1.6,Build/Execute,23.53
ToolKit,JaidedAI/EasyOCR,pre-v1.1.6,Environment,0.0
ToolKit,JaidedAI/EasyOCR,v1.1.7,Permissions,0.0
ToolKit,JaidedAI/EasyOCR,v1.1.7,Filesystem,23.53
ToolKit,JaidedAI/EasyOCR,v1.1.7,Dependencies,52.94
ToolKit,JaidedAI/EasyOCR,v1.1.7,Build/Execute,23.53
ToolKit,JaidedAI/EasyOCR,v1.1.7,Environment,0.0
ToolKit,JaidedAI/EasyOCR,v1.1.8,Permissions,0.0
ToolKit,JaidedAI/EasyOCR,v1.1.8,Filesystem,23.53
ToolKit,JaidedAI/EasyOCR,v1.1.8,Dependencies,52.94
ToolKit,JaidedAI/EasyOCR,v1.1.8,Build/Execute,23.53
ToolKit,JaidedAI/EasyOCR,v1.1.8,Environment,0.0
ToolKit,JaidedAI/EasyOCR,1.1.10,Permissions,0.0
ToolKit,JaidedAI/EasyOCR,1.1.10,Filesystem,23.53
ToolKit,JaidedAI/EasyOCR,1.1.10,Dependencies,52.94
ToolKit,JaidedAI/EasyOCR,1.1.10,Build/Execute,23.53
ToolKit,JaidedAI/EasyOCR,1.1.10,Environment,0.0
ToolKit,JaidedAI/EasyOCR,v1.2,Permissions,0.0
ToolKit,JaidedAI/EasyOCR,v1.2,Filesystem,23.53
ToolKit,JaidedAI/EasyOCR,v1.2,Dependencies,52.94
ToolKit,JaidedAI/EasyOCR,v1.2,Build/Execute,23.53
ToolKit,JaidedAI/EasyOCR,v1.2,Environment,0.0
ToolKit,JaidedAI/EasyOCR,1.2.2,Permissions,0.0
ToolKit,JaidedAI/EasyOCR,1.2.2,Filesystem,23.53
ToolKit,JaidedAI/EasyOCR,1.2.2,Dependencies,52.94
ToolKit,JaidedAI/EasyOCR,1.2.2,Build/Execute,23.53
ToolKit,JaidedAI/EasyOCR,1.2.2,Environment,0.0
ToolKit,JaidedAI/EasyOCR,1.2.3,Permissions,0.0
ToolKit,JaidedAI/EasyOCR,1.2.3,Filesystem,23.53
ToolKit,JaidedAI/EasyOCR,1.2.3,Dependencies,52.94
ToolKit,JaidedAI/EasyOCR,1.2.3,Build/Execute,23.53
ToolKit,JaidedAI/EasyOCR,1.2.3,Environment,0.0
ToolKit,JaidedAI/EasyOCR,v1.2.4,Permissions,0.0
ToolKit,JaidedAI/EasyOCR,v1.2.4,Filesystem,23.53
ToolKit,JaidedAI/EasyOCR,v1.2.4,Dependencies,52.94
ToolKit,JaidedAI/EasyOCR,v1.2.4,Build/Execute,23.53
ToolKit,JaidedAI/EasyOCR,v1.2.4,Environment,0.0
ToolKit,JaidedAI/EasyOCR,v1.2.5,Permissions,0.0
ToolKit,JaidedAI/EasyOCR,v1.2.5,Filesystem,23.53
ToolKit,JaidedAI/EasyOCR,v1.2.5,Dependencies,52.94
ToolKit,JaidedAI/EasyOCR,v1.2.5,Build/Execute,23.53
ToolKit,JaidedAI/EasyOCR,v1.2.5,Environment,0.0
ToolKit,JaidedAI/EasyOCR,v1.3,Permissions,0.0
ToolKit,JaidedAI/EasyOCR,v1.3,Filesystem,23.53
ToolKit,JaidedAI/EasyOCR,v1.3,Dependencies,52.94
ToolKit,JaidedAI/EasyOCR,v1.3,Build/Execute,23.53
ToolKit,JaidedAI/EasyOCR,v1.3,Environment,0.0
ToolKit,JaidedAI/EasyOCR,v1.3.1,Permissions,0.0
ToolKit,JaidedAI/EasyOCR,v1.3.1,Filesystem,23.53
ToolKit,JaidedAI/EasyOCR,v1.3.1,Dependencies,52.94
ToolKit,JaidedAI/EasyOCR,v1.3.1,Build/Execute,23.53
ToolKit,JaidedAI/EasyOCR,v1.3.1,Environment,0.0
ToolKit,JaidedAI/EasyOCR,v1.3.2,Permissions,0.0
ToolKit,JaidedAI/EasyOCR,v1.3.2,Filesystem,23.53
ToolKit,JaidedAI/EasyOCR,v1.3.2,Dependencies,52.94
ToolKit,JaidedAI/EasyOCR,v1.3.2,Build/Execute,23.53
ToolKit,JaidedAI/EasyOCR,v1.3.2,Environment,0.0
ToolKit,JaidedAI/EasyOCR,v1.4,Permissions,0.0
ToolKit,JaidedAI/EasyOCR,v1.4,Filesystem,23.53
ToolKit,JaidedAI/EasyOCR,v1.4,Dependencies,52.94
ToolKit,JaidedAI/EasyOCR,v1.4,Build/Execute,23.53
ToolKit,JaidedAI/EasyOCR,v1.4,Environment,0.0
ToolKit,JaidedAI/EasyOCR,v1.4.1,Permissions,0.0
ToolKit,JaidedAI/EasyOCR,v1.4.1,Filesystem,23.53
ToolKit,JaidedAI/EasyOCR,v1.4.1,Dependencies,52.94
ToolKit,JaidedAI/EasyOCR,v1.4.1,Build/Execute,23.53
ToolKit,JaidedAI/EasyOCR,v1.4.1,Environment,0.0
ToolKit,IBM/fhe-toolkit-linux,v1.0.2.0,Permissions,7.32
ToolKit,IBM/fhe-toolkit-linux,v1.0.2.0,Filesystem,36.93
ToolKit,IBM/fhe-toolkit-linux,v1.0.2.0,Dependencies,25.78
ToolKit,IBM/fhe-toolkit-linux,v1.0.2.0,Build/Execute,28.92
ToolKit,IBM/fhe-toolkit-linux,v1.0.2.0,Environment,1.05
ToolKit,IBM/fhe-toolkit-linux,v2.1.0.3,Permissions,7.32
