Topic,Repos,Tag,Metrics,Value
Machine Learning,pymc-devs/pymc,v3.0.rc3,CMD,0.0
Machine Learning,pymc-devs/pymc,v3.0.rc3,ENTRYPOINT,0.0
Machine Learning,pymc-devs/pymc,v3.0.rc3_full,ADD,10.0
Machine Learning,pymc-devs/pymc,v3.0.rc3_full,COPY,0.0
Machine Learning,pymc-devs/pymc,v3.0.rc3_full,USER,0.0
Machine Learning,pymc-devs/pymc,v3.0.rc3_full,FROM,10.0
Machine Learning,pymc-devs/pymc,v3.0.rc3_full,VOLUME,0.0
Machine Learning,pymc-devs/pymc,v3.0.rc3_full,RUN,30.0
Machine Learning,pymc-devs/pymc,v3.0.rc3_full,ARG,10.0
Machine Learning,pymc-devs/pymc,v3.0.rc3_full,SHELL,0.0
Machine Learning,pymc-devs/pymc,v3.0.rc3_full,LABEL,0.0
Machine Learning,pymc-devs/pymc,v3.0.rc3_full,MAINTAINER,10.0
Machine Learning,pymc-devs/pymc,v3.0.rc3_full,ENV,30.0
Machine Learning,pymc-devs/pymc,v3.0.rc3_full,WORKDIR,0.0
Machine Learning,pymc-devs/pymc,v3.0.rc3_full,CMD,0.0
Machine Learning,pymc-devs/pymc,v3.0.rc3_full,ENTRYPOINT,0.0
Machine Learning,pymc-devs/pymc,v3.0.rc4,ADD,10.0
Machine Learning,pymc-devs/pymc,v3.0.rc4,COPY,0.0
Machine Learning,pymc-devs/pymc,v3.0.rc4,USER,0.0
Machine Learning,pymc-devs/pymc,v3.0.rc4,FROM,10.0
Machine Learning,pymc-devs/pymc,v3.0.rc4,VOLUME,0.0
Machine Learning,pymc-devs/pymc,v3.0.rc4,RUN,30.0
Machine Learning,pymc-devs/pymc,v3.0.rc4,ARG,10.0
Machine Learning,pymc-devs/pymc,v3.0.rc4,SHELL,0.0
Machine Learning,pymc-devs/pymc,v3.0.rc4,LABEL,0.0
Machine Learning,pymc-devs/pymc,v3.0.rc4,MAINTAINER,10.0
Machine Learning,pymc-devs/pymc,v3.0.rc4,ENV,30.0
Machine Learning,pymc-devs/pymc,v3.0.rc4,WORKDIR,0.0
Machine Learning,pymc-devs/pymc,v3.0.rc4,CMD,0.0
Machine Learning,pymc-devs/pymc,v3.0.rc4,ENTRYPOINT,0.0
Machine Learning,pymc-devs/pymc,v3.0.rc5,ADD,10.0
Machine Learning,pymc-devs/pymc,v3.0.rc5,COPY,0.0
Machine Learning,pymc-devs/pymc,v3.0.rc5,USER,0.0
Machine Learning,pymc-devs/pymc,v3.0.rc5,FROM,10.0
Machine Learning,pymc-devs/pymc,v3.0.rc5,VOLUME,0.0
Machine Learning,pymc-devs/pymc,v3.0.rc5,RUN,30.0
Machine Learning,pymc-devs/pymc,v3.0.rc5,ARG,10.0
Machine Learning,pymc-devs/pymc,v3.0.rc5,SHELL,0.0
Machine Learning,pymc-devs/pymc,v3.0.rc5,LABEL,0.0
Machine Learning,pymc-devs/pymc,v3.0.rc5,MAINTAINER,10.0
Machine Learning,pymc-devs/pymc,v3.0.rc5,ENV,30.0
Machine Learning,pymc-devs/pymc,v3.0.rc5,WORKDIR,0.0
Machine Learning,pymc-devs/pymc,v3.0.rc5,CMD,0.0
Machine Learning,pymc-devs/pymc,v3.0.rc5,ENTRYPOINT,0.0
Machine Learning,pymc-devs/pymc,v3.0.rc6,ADD,10.0
Machine Learning,pymc-devs/pymc,v3.0.rc6,COPY,0.0
Machine Learning,pymc-devs/pymc,v3.0.rc6,USER,0.0
Machine Learning,pymc-devs/pymc,v3.0.rc6,FROM,10.0
Machine Learning,pymc-devs/pymc,v3.0.rc6,VOLUME,0.0
Machine Learning,pymc-devs/pymc,v3.0.rc6,RUN,30.0
Machine Learning,pymc-devs/pymc,v3.0.rc6,ARG,10.0
Machine Learning,pymc-devs/pymc,v3.0.rc6,SHELL,0.0
Machine Learning,pymc-devs/pymc,v3.0.rc6,LABEL,0.0
Machine Learning,pymc-devs/pymc,v3.0.rc6,MAINTAINER,10.0
Machine Learning,pymc-devs/pymc,v3.0.rc6,ENV,30.0
Machine Learning,pymc-devs/pymc,v3.0.rc6,WORKDIR,0.0
Machine Learning,pymc-devs/pymc,v3.0.rc6,CMD,0.0
Machine Learning,pymc-devs/pymc,v3.0.rc6,ENTRYPOINT,0.0
Machine Learning,pymc-devs/pymc,v3.0,ADD,10.0
Machine Learning,pymc-devs/pymc,v3.0,COPY,0.0
Machine Learning,pymc-devs/pymc,v3.0,USER,0.0
Machine Learning,pymc-devs/pymc,v3.0,FROM,10.0
Machine Learning,pymc-devs/pymc,v3.0,VOLUME,0.0
Machine Learning,pymc-devs/pymc,v3.0,RUN,30.0
Machine Learning,pymc-devs/pymc,v3.0,ARG,10.0
Machine Learning,pymc-devs/pymc,v3.0,SHELL,0.0
Machine Learning,pymc-devs/pymc,v3.0,LABEL,0.0
Machine Learning,pymc-devs/pymc,v3.0,MAINTAINER,10.0
Machine Learning,pymc-devs/pymc,v3.0,ENV,30.0
Machine Learning,pymc-devs/pymc,v3.0,WORKDIR,0.0
Machine Learning,pymc-devs/pymc,v3.0,CMD,0.0
Machine Learning,pymc-devs/pymc,v3.0,ENTRYPOINT,0.0
Machine Learning,pymc-devs/pymc,v3.1.rc1,ADD,10.0
Machine Learning,pymc-devs/pymc,v3.1.rc1,COPY,0.0
Machine Learning,pymc-devs/pymc,v3.1.rc1,USER,0.0
Machine Learning,pymc-devs/pymc,v3.1.rc1,FROM,10.0
Machine Learning,pymc-devs/pymc,v3.1.rc1,VOLUME,0.0
Machine Learning,pymc-devs/pymc,v3.1.rc1,RUN,30.0
Machine Learning,pymc-devs/pymc,v3.1.rc1,ARG,10.0
Machine Learning,pymc-devs/pymc,v3.1.rc1,SHELL,0.0
Machine Learning,pymc-devs/pymc,v3.1.rc1,LABEL,0.0
Machine Learning,pymc-devs/pymc,v3.1.rc1,MAINTAINER,10.0
Machine Learning,pymc-devs/pymc,v3.1.rc1,ENV,30.0
Machine Learning,pymc-devs/pymc,v3.1.rc1,WORKDIR,0.0
Machine Learning,pymc-devs/pymc,v3.1.rc1,CMD,0.0
Machine Learning,pymc-devs/pymc,v3.1.rc1,ENTRYPOINT,0.0
Machine Learning,pymc-devs/pymc,v3.1.rc2,ADD,10.0
Machine Learning,pymc-devs/pymc,v3.1.rc2,COPY,0.0
Machine Learning,pymc-devs/pymc,v3.1.rc2,USER,0.0
Machine Learning,pymc-devs/pymc,v3.1.rc2,FROM,10.0
Machine Learning,pymc-devs/pymc,v3.1.rc2,VOLUME,0.0
Machine Learning,pymc-devs/pymc,v3.1.rc2,RUN,30.0
Machine Learning,pymc-devs/pymc,v3.1.rc2,ARG,10.0
Machine Learning,pymc-devs/pymc,v3.1.rc2,SHELL,0.0
Machine Learning,pymc-devs/pymc,v3.1.rc2,LABEL,0.0
Machine Learning,pymc-devs/pymc,v3.1.rc2,MAINTAINER,10.0
Machine Learning,pymc-devs/pymc,v3.1.rc2,ENV,30.0
Machine Learning,pymc-devs/pymc,v3.1.rc2,WORKDIR,0.0
Machine Learning,pymc-devs/pymc,v3.1.rc2,CMD,0.0
Machine Learning,pymc-devs/pymc,v3.1.rc2,ENTRYPOINT,0.0
Machine Learning,pymc-devs/pymc,v3.1.rc3,ADD,10.0
Machine Learning,pymc-devs/pymc,v3.1.rc3,COPY,0.0
Machine Learning,pymc-devs/pymc,v3.1.rc3,USER,0.0
Machine Learning,pymc-devs/pymc,v3.1.rc3,FROM,10.0
Machine Learning,pymc-devs/pymc,v3.1.rc3,VOLUME,0.0
Machine Learning,pymc-devs/pymc,v3.1.rc3,RUN,30.0
Machine Learning,pymc-devs/pymc,v3.1.rc3,ARG,10.0
Machine Learning,pymc-devs/pymc,v3.1.rc3,SHELL,0.0
Machine Learning,pymc-devs/pymc,v3.1.rc3,LABEL,0.0
Machine Learning,pymc-devs/pymc,v3.1.rc3,MAINTAINER,10.0
Machine Learning,pymc-devs/pymc,v3.1.rc3,ENV,30.0
Machine Learning,pymc-devs/pymc,v3.1.rc3,WORKDIR,0.0
Machine Learning,pymc-devs/pymc,v3.1.rc3,CMD,0.0
Machine Learning,pymc-devs/pymc,v3.1.rc3,ENTRYPOINT,0.0
Machine Learning,pymc-devs/pymc,v3.1.rc4,ADD,10.0
Machine Learning,pymc-devs/pymc,v3.1.rc4,COPY,0.0
Machine Learning,pymc-devs/pymc,v3.1.rc4,USER,0.0
Machine Learning,pymc-devs/pymc,v3.1.rc4,FROM,10.0
Machine Learning,pymc-devs/pymc,v3.1.rc4,VOLUME,0.0
Machine Learning,pymc-devs/pymc,v3.1.rc4,RUN,30.0
Machine Learning,pymc-devs/pymc,v3.1.rc4,ARG,10.0
Machine Learning,pymc-devs/pymc,v3.1.rc4,SHELL,0.0
Machine Learning,pymc-devs/pymc,v3.1.rc4,LABEL,0.0
Machine Learning,pymc-devs/pymc,v3.1.rc4,MAINTAINER,10.0
Machine Learning,pymc-devs/pymc,v3.1.rc4,ENV,30.0
Machine Learning,pymc-devs/pymc,v3.1.rc4,WORKDIR,0.0
Machine Learning,pymc-devs/pymc,v3.1.rc4,CMD,0.0
Machine Learning,pymc-devs/pymc,v3.1.rc4,ENTRYPOINT,0.0
Machine Learning,pymc-devs/pymc,v3.1,ADD,10.0
Machine Learning,pymc-devs/pymc,v3.1,COPY,0.0
Machine Learning,pymc-devs/pymc,v3.1,USER,0.0
Machine Learning,pymc-devs/pymc,v3.1,FROM,10.0
Machine Learning,pymc-devs/pymc,v3.1,VOLUME,0.0
Machine Learning,pymc-devs/pymc,v3.1,RUN,30.0
Machine Learning,pymc-devs/pymc,v3.1,ARG,10.0
Machine Learning,pymc-devs/pymc,v3.1,SHELL,0.0
Machine Learning,pymc-devs/pymc,v3.1,LABEL,0.0
Machine Learning,pymc-devs/pymc,v3.1,MAINTAINER,10.0
Machine Learning,pymc-devs/pymc,v3.1,ENV,30.0
Machine Learning,pymc-devs/pymc,v3.1,WORKDIR,0.0
Machine Learning,pymc-devs/pymc,v3.1,CMD,0.0
Machine Learning,pymc-devs/pymc,v3.1,ENTRYPOINT,0.0
Machine Learning,pymc-devs/pymc,v3.2.rc1,ADD,10.0
Machine Learning,pymc-devs/pymc,v3.2.rc1,COPY,0.0
Machine Learning,pymc-devs/pymc,v3.2.rc1,USER,0.0
Machine Learning,pymc-devs/pymc,v3.2.rc1,FROM,10.0
Machine Learning,pymc-devs/pymc,v3.2.rc1,VOLUME,0.0
Machine Learning,pymc-devs/pymc,v3.2.rc1,RUN,30.0
Machine Learning,pymc-devs/pymc,v3.2.rc1,ARG,10.0
Machine Learning,pymc-devs/pymc,v3.2.rc1,SHELL,0.0
Machine Learning,pymc-devs/pymc,v3.2.rc1,LABEL,0.0
Machine Learning,pymc-devs/pymc,v3.2.rc1,MAINTAINER,10.0
Machine Learning,pymc-devs/pymc,v3.2.rc1,ENV,30.0
Machine Learning,pymc-devs/pymc,v3.2.rc1,WORKDIR,0.0
Machine Learning,pymc-devs/pymc,v3.2.rc1,CMD,0.0
Machine Learning,pymc-devs/pymc,v3.2.rc1,ENTRYPOINT,0.0
Machine Learning,pymc-devs/pymc,v3.2,ADD,10.0
Machine Learning,pymc-devs/pymc,v3.2,COPY,0.0
Machine Learning,pymc-devs/pymc,v3.2,USER,0.0
Machine Learning,pymc-devs/pymc,v3.2,FROM,10.0
Machine Learning,pymc-devs/pymc,v3.2,VOLUME,0.0
Machine Learning,pymc-devs/pymc,v3.2,RUN,30.0
Machine Learning,pymc-devs/pymc,v3.2,ARG,10.0
Machine Learning,pymc-devs/pymc,v3.2,SHELL,0.0
Machine Learning,pymc-devs/pymc,v3.2,LABEL,0.0
Machine Learning,pymc-devs/pymc,v3.2,MAINTAINER,10.0
Machine Learning,pymc-devs/pymc,v3.2,ENV,30.0
Machine Learning,pymc-devs/pymc,v3.2,WORKDIR,0.0
Machine Learning,pymc-devs/pymc,v3.2,CMD,0.0
Machine Learning,pymc-devs/pymc,v3.2,ENTRYPOINT,0.0
Machine Learning,pymc-devs/pymc,v3.3.rc1,ADD,10.0
Machine Learning,pymc-devs/pymc,v3.3.rc1,COPY,0.0
Machine Learning,pymc-devs/pymc,v3.3.rc1,USER,0.0
Machine Learning,pymc-devs/pymc,v3.3.rc1,FROM,10.0
Machine Learning,pymc-devs/pymc,v3.3.rc1,VOLUME,0.0
Machine Learning,pymc-devs/pymc,v3.3.rc1,RUN,30.0
Machine Learning,pymc-devs/pymc,v3.3.rc1,ARG,10.0
Machine Learning,pymc-devs/pymc,v3.3.rc1,SHELL,0.0
Machine Learning,pymc-devs/pymc,v3.3.rc1,LABEL,0.0
Machine Learning,pymc-devs/pymc,v3.3.rc1,MAINTAINER,10.0
Machine Learning,pymc-devs/pymc,v3.3.rc1,ENV,30.0
Machine Learning,pymc-devs/pymc,v3.3.rc1,WORKDIR,0.0
Machine Learning,pymc-devs/pymc,v3.3.rc1,CMD,0.0
Machine Learning,pymc-devs/pymc,v3.3.rc1,ENTRYPOINT,0.0
Machine Learning,pymc-devs/pymc,v3.3.rc2,ADD,10.0
Machine Learning,pymc-devs/pymc,v3.3.rc2,COPY,0.0
Machine Learning,pymc-devs/pymc,v3.3.rc2,USER,0.0
Machine Learning,pymc-devs/pymc,v3.3.rc2,FROM,10.0
Machine Learning,pymc-devs/pymc,v3.3.rc2,VOLUME,0.0
Machine Learning,pymc-devs/pymc,v3.3.rc2,RUN,30.0
Machine Learning,pymc-devs/pymc,v3.3.rc2,ARG,10.0
Machine Learning,pymc-devs/pymc,v3.3.rc2,SHELL,0.0
Machine Learning,pymc-devs/pymc,v3.3.rc2,LABEL,0.0
Machine Learning,pymc-devs/pymc,v3.3.rc2,MAINTAINER,10.0
Machine Learning,pymc-devs/pymc,v3.3.rc2,ENV,30.0
Machine Learning,pymc-devs/pymc,v3.3.rc2,WORKDIR,0.0
Machine Learning,pymc-devs/pymc,v3.3.rc2,CMD,0.0
Machine Learning,pymc-devs/pymc,v3.3.rc2,ENTRYPOINT,0.0
Machine Learning,pymc-devs/pymc,v3.3,ADD,10.0
Machine Learning,pymc-devs/pymc,v3.3,COPY,0.0
Machine Learning,pymc-devs/pymc,v3.3,USER,0.0
Machine Learning,pymc-devs/pymc,v3.3,FROM,10.0
Machine Learning,pymc-devs/pymc,v3.3,VOLUME,0.0
Machine Learning,pymc-devs/pymc,v3.3,RUN,30.0
Machine Learning,pymc-devs/pymc,v3.3,ARG,10.0
Machine Learning,pymc-devs/pymc,v3.3,SHELL,0.0
Machine Learning,pymc-devs/pymc,v3.3,LABEL,0.0
Machine Learning,pymc-devs/pymc,v3.3,MAINTAINER,10.0
Machine Learning,pymc-devs/pymc,v3.3,ENV,30.0
Machine Learning,pymc-devs/pymc,v3.3,WORKDIR,0.0
Machine Learning,pymc-devs/pymc,v3.3,CMD,0.0
Machine Learning,pymc-devs/pymc,v3.3,ENTRYPOINT,0.0
Machine Learning,pymc-devs/pymc,v3.4.rc1,ADD,10.0
Machine Learning,pymc-devs/pymc,v3.4.rc1,COPY,0.0
Machine Learning,pymc-devs/pymc,v3.4.rc1,USER,0.0
Machine Learning,pymc-devs/pymc,v3.4.rc1,FROM,10.0
Machine Learning,pymc-devs/pymc,v3.4.rc1,VOLUME,0.0
Machine Learning,pymc-devs/pymc,v3.4.rc1,RUN,30.0
Machine Learning,pymc-devs/pymc,v3.4.rc1,ARG,10.0
Machine Learning,pymc-devs/pymc,v3.4.rc1,SHELL,0.0
Machine Learning,pymc-devs/pymc,v3.4.rc1,LABEL,0.0
Machine Learning,pymc-devs/pymc,v3.4.rc1,MAINTAINER,10.0
Machine Learning,pymc-devs/pymc,v3.4.rc1,ENV,30.0
Machine Learning,pymc-devs/pymc,v3.4.rc1,WORKDIR,0.0
Machine Learning,pymc-devs/pymc,v3.4.rc1,CMD,0.0
Machine Learning,pymc-devs/pymc,v3.4.rc1,ENTRYPOINT,0.0
Machine Learning,pymc-devs/pymc,v3.4.rc2,ADD,10.0
Machine Learning,pymc-devs/pymc,v3.4.rc2,COPY,0.0
Machine Learning,pymc-devs/pymc,v3.4.rc2,USER,0.0
Machine Learning,pymc-devs/pymc,v3.4.rc2,FROM,10.0
Machine Learning,pymc-devs/pymc,v3.4.rc2,VOLUME,0.0
Machine Learning,pymc-devs/pymc,v3.4.rc2,RUN,30.0
Machine Learning,pymc-devs/pymc,v3.4.rc2,ARG,10.0
Machine Learning,pymc-devs/pymc,v3.4.rc2,SHELL,0.0
Machine Learning,pymc-devs/pymc,v3.4.rc2,LABEL,0.0
Machine Learning,pymc-devs/pymc,v3.4.rc2,MAINTAINER,10.0
Machine Learning,pymc-devs/pymc,v3.4.rc2,ENV,30.0
Machine Learning,pymc-devs/pymc,v3.4.rc2,WORKDIR,0.0
Machine Learning,pymc-devs/pymc,v3.4.rc2,CMD,0.0
Machine Learning,pymc-devs/pymc,v3.4.rc2,ENTRYPOINT,0.0
Machine Learning,pymc-devs/pymc,v3.4.1,ADD,10.0
Machine Learning,pymc-devs/pymc,v3.4.1,COPY,0.0
Machine Learning,pymc-devs/pymc,v3.4.1,USER,0.0
Machine Learning,pymc-devs/pymc,v3.4.1,FROM,10.0
Machine Learning,pymc-devs/pymc,v3.4.1,VOLUME,0.0
Machine Learning,pymc-devs/pymc,v3.4.1,RUN,30.0
Machine Learning,pymc-devs/pymc,v3.4.1,ARG,10.0
Machine Learning,pymc-devs/pymc,v3.4.1,SHELL,0.0
Machine Learning,pymc-devs/pymc,v3.4.1,LABEL,0.0
Machine Learning,pymc-devs/pymc,v3.4.1,MAINTAINER,10.0
Machine Learning,pymc-devs/pymc,v3.4.1,ENV,30.0
Machine Learning,pymc-devs/pymc,v3.4.1,WORKDIR,0.0
Machine Learning,pymc-devs/pymc,v3.4.1,CMD,0.0
Machine Learning,pymc-devs/pymc,v3.4.1,ENTRYPOINT,0.0
Machine Learning,pymc-devs/pymc,v3.5.rc1,ADD,10.0
Machine Learning,pymc-devs/pymc,v3.5.rc1,COPY,0.0
Machine Learning,pymc-devs/pymc,v3.5.rc1,USER,0.0
Machine Learning,pymc-devs/pymc,v3.5.rc1,FROM,10.0
Machine Learning,pymc-devs/pymc,v3.5.rc1,VOLUME,0.0
Machine Learning,pymc-devs/pymc,v3.5.rc1,RUN,30.0
Machine Learning,pymc-devs/pymc,v3.5.rc1,ARG,10.0
Machine Learning,pymc-devs/pymc,v3.5.rc1,SHELL,0.0
Machine Learning,pymc-devs/pymc,v3.5.rc1,LABEL,0.0
Machine Learning,pymc-devs/pymc,v3.5.rc1,MAINTAINER,10.0
Machine Learning,pymc-devs/pymc,v3.5.rc1,ENV,30.0
Machine Learning,pymc-devs/pymc,v3.5.rc1,WORKDIR,0.0
Machine Learning,pymc-devs/pymc,v3.5.rc1,CMD,0.0
Machine Learning,pymc-devs/pymc,v3.5.rc1,ENTRYPOINT,0.0
Machine Learning,pymc-devs/pymc,v3.5,ADD,10.0
Machine Learning,pymc-devs/pymc,v3.5,COPY,0.0
Machine Learning,pymc-devs/pymc,v3.5,USER,0.0
Machine Learning,pymc-devs/pymc,v3.5,FROM,10.0
Machine Learning,pymc-devs/pymc,v3.5,VOLUME,0.0
Machine Learning,pymc-devs/pymc,v3.5,RUN,30.0
Machine Learning,pymc-devs/pymc,v3.5,ARG,10.0
Machine Learning,pymc-devs/pymc,v3.5,SHELL,0.0
Machine Learning,pymc-devs/pymc,v3.5,LABEL,0.0
Machine Learning,pymc-devs/pymc,v3.5,MAINTAINER,10.0
Machine Learning,pymc-devs/pymc,v3.5,ENV,30.0
Machine Learning,pymc-devs/pymc,v3.5,WORKDIR,0.0
Machine Learning,pymc-devs/pymc,v3.5,CMD,0.0
Machine Learning,pymc-devs/pymc,v3.5,ENTRYPOINT,0.0
Machine Learning,pymc-devs/pymc,v3.6.rc1,ADD,10.0
Machine Learning,pymc-devs/pymc,v3.6.rc1,COPY,0.0
Machine Learning,pymc-devs/pymc,v3.6.rc1,USER,0.0
Machine Learning,pymc-devs/pymc,v3.6.rc1,FROM,10.0
Machine Learning,pymc-devs/pymc,v3.6.rc1,VOLUME,0.0
Machine Learning,pymc-devs/pymc,v3.6.rc1,RUN,30.0
Machine Learning,pymc-devs/pymc,v3.6.rc1,ARG,10.0
Machine Learning,pymc-devs/pymc,v3.6.rc1,SHELL,0.0
Machine Learning,pymc-devs/pymc,v3.6.rc1,LABEL,0.0
Machine Learning,pymc-devs/pymc,v3.6.rc1,MAINTAINER,10.0
Machine Learning,pymc-devs/pymc,v3.6.rc1,ENV,30.0
Machine Learning,pymc-devs/pymc,v3.6.rc1,WORKDIR,0.0
Machine Learning,pymc-devs/pymc,v3.6.rc1,CMD,0.0
Machine Learning,pymc-devs/pymc,v3.6.rc1,ENTRYPOINT,0.0
Machine Learning,pymc-devs/pymc,v3.6,ADD,10.0
Machine Learning,pymc-devs/pymc,v3.6,COPY,0.0
Machine Learning,pymc-devs/pymc,v3.6,USER,0.0
Machine Learning,pymc-devs/pymc,v3.6,FROM,10.0
Machine Learning,pymc-devs/pymc,v3.6,VOLUME,0.0
Machine Learning,pymc-devs/pymc,v3.6,RUN,30.0
Machine Learning,pymc-devs/pymc,v3.6,ARG,10.0
Machine Learning,pymc-devs/pymc,v3.6,SHELL,0.0
Machine Learning,pymc-devs/pymc,v3.6,LABEL,0.0
Machine Learning,pymc-devs/pymc,v3.6,MAINTAINER,10.0
Machine Learning,pymc-devs/pymc,v3.6,ENV,30.0
Machine Learning,pymc-devs/pymc,v3.6,WORKDIR,0.0
Machine Learning,pymc-devs/pymc,v3.6,CMD,0.0
Machine Learning,pymc-devs/pymc,v3.6,ENTRYPOINT,0.0
Machine Learning,pymc-devs/pymc,v3.7.rc1,ADD,10.0
Machine Learning,pymc-devs/pymc,v3.7.rc1,COPY,0.0
Machine Learning,pymc-devs/pymc,v3.7.rc1,USER,0.0
Machine Learning,pymc-devs/pymc,v3.7.rc1,FROM,10.0
Machine Learning,pymc-devs/pymc,v3.7.rc1,VOLUME,0.0
Machine Learning,pymc-devs/pymc,v3.7.rc1,RUN,30.0
Machine Learning,pymc-devs/pymc,v3.7.rc1,ARG,10.0
Machine Learning,pymc-devs/pymc,v3.7.rc1,SHELL,0.0
Machine Learning,pymc-devs/pymc,v3.7.rc1,LABEL,0.0
Machine Learning,pymc-devs/pymc,v3.7.rc1,MAINTAINER,10.0
Machine Learning,pymc-devs/pymc,v3.7.rc1,ENV,30.0
Machine Learning,pymc-devs/pymc,v3.7.rc1,WORKDIR,0.0
Machine Learning,pymc-devs/pymc,v3.7.rc1,CMD,0.0
Machine Learning,pymc-devs/pymc,v3.7.rc1,ENTRYPOINT,0.0
Machine Learning,pymc-devs/pymc,v3.7,ADD,10.0
Machine Learning,pymc-devs/pymc,v3.7,COPY,0.0
Machine Learning,pymc-devs/pymc,v3.7,USER,0.0
Machine Learning,pymc-devs/pymc,v3.7,FROM,10.0
Machine Learning,pymc-devs/pymc,v3.7,VOLUME,0.0
Machine Learning,pymc-devs/pymc,v3.7,RUN,30.0
Machine Learning,pymc-devs/pymc,v3.7,ARG,10.0
Machine Learning,pymc-devs/pymc,v3.7,SHELL,0.0
Machine Learning,pymc-devs/pymc,v3.7,LABEL,0.0
Machine Learning,pymc-devs/pymc,v3.7,MAINTAINER,10.0
Machine Learning,pymc-devs/pymc,v3.7,ENV,30.0
Machine Learning,pymc-devs/pymc,v3.7,WORKDIR,0.0
Machine Learning,pymc-devs/pymc,v3.7,CMD,0.0
Machine Learning,pymc-devs/pymc,v3.7,ENTRYPOINT,0.0
Machine Learning,pymc-devs/pymc,v3.8,ADD,10.0
Machine Learning,pymc-devs/pymc,v3.8,COPY,0.0
Machine Learning,pymc-devs/pymc,v3.8,USER,0.0
Machine Learning,pymc-devs/pymc,v3.8,FROM,10.0
Machine Learning,pymc-devs/pymc,v3.8,VOLUME,0.0
Machine Learning,pymc-devs/pymc,v3.8,RUN,30.0
Machine Learning,pymc-devs/pymc,v3.8,ARG,10.0
Machine Learning,pymc-devs/pymc,v3.8,SHELL,0.0
Machine Learning,pymc-devs/pymc,v3.8,LABEL,0.0
Machine Learning,pymc-devs/pymc,v3.8,MAINTAINER,10.0
Machine Learning,pymc-devs/pymc,v3.8,ENV,30.0
Machine Learning,pymc-devs/pymc,v3.8,WORKDIR,0.0
Machine Learning,pymc-devs/pymc,v3.8,CMD,0.0
Machine Learning,pymc-devs/pymc,v3.8,ENTRYPOINT,0.0
Machine Learning,pymc-devs/pymc,v3.9.0,ADD,10.0
Machine Learning,pymc-devs/pymc,v3.9.0,COPY,0.0
Machine Learning,pymc-devs/pymc,v3.9.0,USER,0.0
Machine Learning,pymc-devs/pymc,v3.9.0,FROM,10.0
Machine Learning,pymc-devs/pymc,v3.9.0,VOLUME,0.0
Machine Learning,pymc-devs/pymc,v3.9.0,RUN,30.0
Machine Learning,pymc-devs/pymc,v3.9.0,ARG,10.0
Machine Learning,pymc-devs/pymc,v3.9.0,SHELL,0.0
Machine Learning,pymc-devs/pymc,v3.9.0,LABEL,0.0
Machine Learning,pymc-devs/pymc,v3.9.0,MAINTAINER,10.0
Machine Learning,pymc-devs/pymc,v3.9.0,ENV,30.0
Machine Learning,pymc-devs/pymc,v3.9.0,WORKDIR,0.0
Machine Learning,pymc-devs/pymc,v3.9.0,CMD,0.0
Machine Learning,pymc-devs/pymc,v3.9.0,ENTRYPOINT,0.0
Machine Learning,pymc-devs/pymc,v3.9.1,ADD,10.0
Machine Learning,pymc-devs/pymc,v3.9.1,COPY,0.0
Machine Learning,pymc-devs/pymc,v3.9.1,USER,0.0
Machine Learning,pymc-devs/pymc,v3.9.1,FROM,10.0
Machine Learning,pymc-devs/pymc,v3.9.1,VOLUME,0.0
Machine Learning,pymc-devs/pymc,v3.9.1,RUN,30.0
Machine Learning,pymc-devs/pymc,v3.9.1,ARG,10.0
Machine Learning,pymc-devs/pymc,v3.9.1,SHELL,0.0
Machine Learning,pymc-devs/pymc,v3.9.1,LABEL,0.0
Machine Learning,pymc-devs/pymc,v3.9.1,MAINTAINER,10.0
Machine Learning,pymc-devs/pymc,v3.9.1,ENV,30.0
Machine Learning,pymc-devs/pymc,v3.9.1,WORKDIR,0.0
Machine Learning,pymc-devs/pymc,v3.9.1,CMD,0.0
Machine Learning,pymc-devs/pymc,v3.9.1,ENTRYPOINT,0.0
Machine Learning,pymc-devs/pymc,v3.9.2,ADD,10.0
Machine Learning,pymc-devs/pymc,v3.9.2,COPY,0.0
Machine Learning,pymc-devs/pymc,v3.9.2,USER,0.0
Machine Learning,pymc-devs/pymc,v3.9.2,FROM,10.0
Machine Learning,pymc-devs/pymc,v3.9.2,VOLUME,0.0
Machine Learning,pymc-devs/pymc,v3.9.2,RUN,30.0
Machine Learning,pymc-devs/pymc,v3.9.2,ARG,10.0
Machine Learning,pymc-devs/pymc,v3.9.2,SHELL,0.0
Machine Learning,pymc-devs/pymc,v3.9.2,LABEL,0.0
Machine Learning,pymc-devs/pymc,v3.9.2,MAINTAINER,10.0
Machine Learning,pymc-devs/pymc,v3.9.2,ENV,30.0
Machine Learning,pymc-devs/pymc,v3.9.2,WORKDIR,0.0
Machine Learning,pymc-devs/pymc,v3.9.2,CMD,0.0
Machine Learning,pymc-devs/pymc,v3.9.2,ENTRYPOINT,0.0
Machine Learning,pymc-devs/pymc,v3.9.3,ADD,10.0
Machine Learning,pymc-devs/pymc,v3.9.3,COPY,0.0
Machine Learning,pymc-devs/pymc,v3.9.3,USER,0.0
Machine Learning,pymc-devs/pymc,v3.9.3,FROM,10.0
Machine Learning,pymc-devs/pymc,v3.9.3,VOLUME,0.0
Machine Learning,pymc-devs/pymc,v3.9.3,RUN,30.0
Machine Learning,pymc-devs/pymc,v3.9.3,ARG,10.0
Machine Learning,pymc-devs/pymc,v3.9.3,SHELL,0.0
