repos,repo_version,filename,option,option_count,category
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/Dockerfile.cpu,make,2,Build/Execute
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/Dockerfile.cpu,./configure,1,Build/Execute
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/Dockerfile.cpu,pip,1,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/Dockerfile.cpu,ln,2,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/Dockerfile.cpu,chmod,5,Permissions
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/Dockerfile.cpu,mkdir,1,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/Dockerfile.cpu,cp,1,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/sdk1.16.1/Dockerfile.neuron,apt-get,9,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/sdk1.16.1/Dockerfile.neuron,curl,6,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/sdk1.16.1/Dockerfile.neuron,wget,3,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/sdk1.16.1/Dockerfile.neuron,git,1,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/sdk1.16.1/Dockerfile.neuron,apt-key,2,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/sdk1.16.1/Dockerfile.neuron,echo,4,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/sdk1.16.1/Dockerfile.neuron,rm,4,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/sdk1.16.1/Dockerfile.neuron,unzip,2,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/sdk1.16.1/Dockerfile.neuron,install,10,Build/Execute
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/sdk1.16.1/Dockerfile.neuron,cd,1,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/sdk1.16.1/Dockerfile.neuron,tar,1,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/sdk1.16.1/Dockerfile.neuron,make,2,Build/Execute
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/sdk1.16.1/Dockerfile.neuron,./configure,1,Build/Execute
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/sdk1.16.1/Dockerfile.neuron,pip,1,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/sdk1.16.1/Dockerfile.neuron,ln,2,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/sdk1.16.1/Dockerfile.neuron,mkdir,1,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/sdk1.16.1/Dockerfile.neuron,chmod,6,Permissions
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/sdk1.16.1/Dockerfile.neuron,cp,1,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/Dockerfile.sagemaker.cpu,curl,2,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/Dockerfile.sagemaker.cpu,rm,1,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/Dockerfile.sagemaker.cpu,cp,1,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/Dockerfile.sagemaker.cpu,unzip,1,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/Dockerfile.sagemaker.cpu,chmod,2,Permissions
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/Dockerfile.diy.cpu,apt-get,6,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/Dockerfile.diy.cpu,curl,7,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/Dockerfile.diy.cpu,wget,2,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/Dockerfile.diy.cpu,git,1,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/Dockerfile.diy.cpu,apt-key,1,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/Dockerfile.diy.cpu,echo,3,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/Dockerfile.diy.cpu,rm,3,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/Dockerfile.diy.cpu,unzip,2,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/Dockerfile.diy.cpu,install,6,Build/Execute
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/Dockerfile.diy.cpu,cd,1,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/Dockerfile.diy.cpu,tar,1,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/Dockerfile.diy.cpu,make,2,Build/Execute
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/Dockerfile.diy.cpu,./configure,1,Build/Execute
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/Dockerfile.diy.cpu,pip,1,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/Dockerfile.diy.cpu,ln,2,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/Dockerfile.diy.cpu,chmod,5,Permissions
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/Dockerfile.diy.cpu,mkdir,1,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/Dockerfile.diy.cpu,cp,1,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/cu112/Dockerfile.sagemaker.gpu,curl,2,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/cu112/Dockerfile.sagemaker.gpu,rm,1,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/cu112/Dockerfile.sagemaker.gpu,cp,1,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/cu112/Dockerfile.sagemaker.gpu,unzip,1,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/cu112/Dockerfile.sagemaker.gpu,chmod,2,Permissions
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/cu112/Dockerfile.diy.gpu,apt-get,11,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/cu112/Dockerfile.diy.gpu,curl,6,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/cu112/Dockerfile.diy.gpu,wget,2,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/cu112/Dockerfile.diy.gpu,git,1,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/cu112/Dockerfile.diy.gpu,rm,5,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/cu112/Dockerfile.diy.gpu,unzip,2,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/cu112/Dockerfile.diy.gpu,install,8,Build/Execute
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/cu112/Dockerfile.diy.gpu,cd,1,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/cu112/Dockerfile.diy.gpu,tar,1,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/cu112/Dockerfile.diy.gpu,make,2,Build/Execute
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/cu112/Dockerfile.diy.gpu,./configure,1,Build/Execute
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/cu112/Dockerfile.diy.gpu,pip,1,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/cu112/Dockerfile.diy.gpu,ln,2,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/cu112/Dockerfile.diy.gpu,apt-key,1,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/cu112/Dockerfile.diy.gpu,echo,3,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/cu112/Dockerfile.diy.gpu,chmod,5,Permissions
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/cu112/Dockerfile.diy.gpu,mkdir,1,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/.diy_sm_examples/cu112/Dockerfile.diy.gpu,cp,1,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.sagemaker.gpu,curl,2,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.sagemaker.gpu,rm,1,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.sagemaker.gpu,cp,1,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.sagemaker.gpu,unzip,1,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.sagemaker.gpu,chmod,2,Permissions
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.gpu,apt-get,11,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.gpu,curl,6,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.gpu,wget,2,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.gpu,git,1,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.gpu,rm,5,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.gpu,unzip,2,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.gpu,install,8,Build/Execute
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.gpu,cd,1,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.gpu,tar,1,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.gpu,make,2,Build/Execute
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.gpu,./configure,1,Build/Execute
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.gpu,pip,1,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.gpu,ln,2,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.gpu,apt-key,1,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.gpu,echo,3,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.gpu,chmod,5,Permissions
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.gpu,mkdir,1,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.gpu,cp,1,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.diy.gpu,apt-get,11,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.diy.gpu,curl,6,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.diy.gpu,wget,2,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.diy.gpu,git,1,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.diy.gpu,rm,5,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.diy.gpu,unzip,2,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.diy.gpu,install,8,Build/Execute
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.diy.gpu,cd,1,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.diy.gpu,tar,1,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.diy.gpu,make,2,Build/Execute
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.diy.gpu,./configure,1,Build/Execute
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.diy.gpu,pip,1,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.diy.gpu,ln,2,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.diy.gpu,apt-key,1,Dependencies
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.diy.gpu,echo,3,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.diy.gpu,chmod,5,Permissions
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.diy.gpu,mkdir,1,Filesystem
aws/deep-learning-containers,latest,/tensorflow/inference/docker/2.5/py3/cu112/Dockerfile.diy.gpu,cp,1,Filesystem
aws/deep-learning-containers,latest,/huggingface/tensorflow/training/docker/2.4/py3/cu110/Dockerfile.gpu,pip,1,Dependencies
aws/deep-learning-containers,latest,/huggingface/tensorflow/training/docker/2.4/py3/cu110/Dockerfile.gpu,install,2,Build/Execute
aws/deep-learning-containers,latest,/huggingface/tensorflow/training/docker/2.4/py3/cu110/Dockerfile.gpu,apt-get,3,Dependencies
aws/deep-learning-containers,latest,/huggingface/tensorflow/training/docker/2.4/py3/cu110/Dockerfile.gpu,apt,1,Dependencies
aws/deep-learning-containers,latest,/huggingface/tensorflow/training/docker/2.4/py3/cu110/Dockerfile.gpu,rm,2,Filesystem
aws/deep-learning-containers,latest,/huggingface/tensorflow/training/docker/2.4/py3/cu110/Dockerfile.gpu,curl,1,Dependencies
aws/deep-learning-containers,latest,/huggingface/tensorflow/training/docker/2.4/py3/cu110/Dockerfile.gpu,cp,1,Filesystem
aws/deep-learning-containers,latest,/huggingface/tensorflow/training/docker/2.4/py3/cu110/Dockerfile.gpu,unzip,1,Filesystem
aws/deep-learning-containers,latest,/huggingface/tensorflow/training/docker/2.4/py3/cu110/Dockerfile.gpu,chmod,2,Permissions
aws/deep-learning-containers,latest,/huggingface/tensorflow/training/docker/2.3/py3/cu110/Dockerfile.gpu,pip,1,Dependencies
aws/deep-learning-containers,latest,/huggingface/tensorflow/training/docker/2.3/py3/cu110/Dockerfile.gpu,install,2,Build/Execute
aws/deep-learning-containers,latest,/huggingface/tensorflow/training/docker/2.3/py3/cu110/Dockerfile.gpu,apt-get,2,Dependencies
aws/deep-learning-containers,latest,/huggingface/tensorflow/training/docker/2.3/py3/cu110/Dockerfile.gpu,apt,1,Dependencies
aws/deep-learning-containers,latest,/huggingface/tensorflow/training/docker/2.3/py3/cu110/Dockerfile.gpu,rm,2,Filesystem
aws/deep-learning-containers,latest,/huggingface/tensorflow/training/docker/2.3/py3/cu110/Dockerfile.gpu,curl,1,Dependencies
aws/deep-learning-containers,latest,/huggingface/tensorflow/training/docker/2.3/py3/cu110/Dockerfile.gpu,cp,1,Filesystem
aws/deep-learning-containers,latest,/huggingface/tensorflow/training/docker/2.3/py3/cu110/Dockerfile.gpu,unzip,1,Filesystem
aws/deep-learning-containers,latest,/huggingface/tensorflow/training/docker/2.3/py3/cu110/Dockerfile.gpu,chmod,2,Permissions
aws/deep-learning-containers,latest,/huggingface/tensorflow/training/docker/2.5/py3/cu112/Dockerfile.gpu,pip,1,Dependencies
aws/deep-learning-containers,latest,/huggingface/tensorflow/training/docker/2.5/py3/cu112/Dockerfile.gpu,install,2,Build/Execute
aws/deep-learning-containers,latest,/huggingface/tensorflow/training/docker/2.5/py3/cu112/Dockerfile.gpu,apt-get,3,Dependencies
aws/deep-learning-containers,latest,/huggingface/tensorflow/training/docker/2.5/py3/cu112/Dockerfile.gpu,apt,1,Dependencies
aws/deep-learning-containers,latest,/huggingface/tensorflow/training/docker/2.5/py3/cu112/Dockerfile.gpu,rm,2,Filesystem
aws/deep-learning-containers,latest,/huggingface/tensorflow/training/docker/2.5/py3/cu112/Dockerfile.gpu,curl,1,Dependencies
aws/deep-learning-containers,latest,/huggingface/tensorflow/training/docker/2.5/py3/cu112/Dockerfile.gpu,cp,1,Filesystem
aws/deep-learning-containers,latest,/huggingface/tensorflow/training/docker/2.5/py3/cu112/Dockerfile.gpu,unzip,1,Filesystem
aws/deep-learning-containers,latest,/huggingface/tensorflow/training/docker/2.5/py3/cu112/Dockerfile.gpu,chmod,2,Permissions
aws/deep-learning-containers,latest,/huggingface/tensorflow/inference/docker/2.4/py3/Dockerfile.cpu,apt-get,4,Dependencies
aws/deep-learning-containers,latest,/huggingface/tensorflow/inference/docker/2.4/py3/Dockerfile.cpu,curl,4,Dependencies
aws/deep-learning-containers,latest,/huggingface/tensorflow/inference/docker/2.4/py3/Dockerfile.cpu,wget,2,Dependencies
aws/deep-learning-containers,latest,/huggingface/tensorflow/inference/docker/2.4/py3/Dockerfile.cpu,git,1,Dependencies
aws/deep-learning-containers,latest,/huggingface/tensorflow/inference/docker/2.4/py3/Dockerfile.cpu,rm,5,Filesystem
aws/deep-learning-containers,latest,/huggingface/tensorflow/inference/docker/2.4/py3/Dockerfile.cpu,unzip,2,Filesystem
aws/deep-learning-containers,latest,/huggingface/tensorflow/inference/docker/2.4/py3/Dockerfile.cpu,install,9,Build/Execute
aws/deep-learning-containers,latest,/huggingface/tensorflow/inference/docker/2.4/py3/Dockerfile.cpu,conda,1,Dependencies
