repos,repo_version,filename,instructions,instructions_count
openMVG/openMVG,latest,/Dockerfile,FROM,1
tiny-dnn/tiny-dnn,latest,/docker/dev-env/Dockerfile.full,MAINTAINER,1
tiny-dnn/tiny-dnn,latest,/docker/dev-env/Dockerfile.full,WORKDIR,2
tiny-dnn/tiny-dnn,latest,/docker/dev-env/Dockerfile.full,FROM,1
tiny-dnn/tiny-dnn,latest,/docker/dev-env/Dockerfile.full,RUN,12
tiny-dnn/tiny-dnn,latest,/docker/dev-env/Dockerfile,MAINTAINER,1
tiny-dnn/tiny-dnn,latest,/docker/dev-env/Dockerfile,FROM,1
tiny-dnn/tiny-dnn,latest,/docker/dev-env/Dockerfile,RUN,5
MycroftAI/mycroft-core,latest,/test/Dockerfile,COPY,7
MycroftAI/mycroft-core,latest,/test/Dockerfile,EXPOSE,1
MycroftAI/mycroft-core,latest,/test/Dockerfile,RUN,16
MycroftAI/mycroft-core,latest,/test/Dockerfile,ENV,9
MycroftAI/mycroft-core,latest,/test/Dockerfile,ENTRYPOINT,1
MycroftAI/mycroft-core,latest,/test/Dockerfile,ARG,2
MycroftAI/mycroft-core,latest,/test/Dockerfile,WORKDIR,3
MycroftAI/mycroft-core,latest,/test/Dockerfile,FROM,2
autorope/donkeycar,latest,/Dockerfile,CMD,1
autorope/donkeycar,latest,/Dockerfile,EXPOSE,2
autorope/donkeycar,latest,/Dockerfile,RUN,6
autorope/donkeycar,latest,/Dockerfile,ADD,3
autorope/donkeycar,latest,/Dockerfile,WORKDIR,1
autorope/donkeycar,latest,/Dockerfile,FROM,1
pyro-ppl/pyro,latest,/docker/Dockerfile,CMD,1
pyro-ppl/pyro,latest,/docker/Dockerfile,COPY,1
pyro-ppl/pyro,latest,/docker/Dockerfile,USER,1
pyro-ppl/pyro,latest,/docker/Dockerfile,EXPOSE,1
pyro-ppl/pyro,latest,/docker/Dockerfile,RUN,4
pyro-ppl/pyro,latest,/docker/Dockerfile,ENV,4
pyro-ppl/pyro,latest,/docker/Dockerfile,ARG,9
pyro-ppl/pyro,latest,/docker/Dockerfile,WORKDIR,1
pyro-ppl/pyro,latest,/docker/Dockerfile,FROM,1
qubvel/segmentation_models.pytorch,latest,/docker/Dockerfile,RUN,1
qubvel/segmentation_models.pytorch,latest,/docker/Dockerfile,FROM,1
qubvel/segmentation_models.pytorch,latest,/docker/Dockerfile.dev,COPY,2
qubvel/segmentation_models.pytorch,latest,/docker/Dockerfile.dev,WORKDIR,1
qubvel/segmentation_models.pytorch,latest,/docker/Dockerfile.dev,FROM,1
qubvel/segmentation_models.pytorch,latest,/docker/Dockerfile.dev,RUN,3
great-expectations/great_expectations,latest,/docker/Dockerfile,CMD,1
great-expectations/great_expectations,latest,/docker/Dockerfile,COPY,1
great-expectations/great_expectations,latest,/docker/Dockerfile,USER,1
great-expectations/great_expectations,latest,/docker/Dockerfile,RUN,1
great-expectations/great_expectations,latest,/docker/Dockerfile,LABEL,8
great-expectations/great_expectations,latest,/docker/Dockerfile,ENV,5
great-expectations/great_expectations,latest,/docker/Dockerfile,ENTRYPOINT,1
great-expectations/great_expectations,latest,/docker/Dockerfile,ARG,2
great-expectations/great_expectations,latest,/docker/Dockerfile,WORKDIR,1
great-expectations/great_expectations,latest,/docker/Dockerfile,FROM,1
great-expectations/great_expectations,latest,/assets/docker/linkchecker/Dockerfile,RUN,1
great-expectations/great_expectations,latest,/assets/docker/linkchecker/Dockerfile,ENTRYPOINT,1
great-expectations/great_expectations,latest,/assets/docker/linkchecker/Dockerfile,FROM,1
alicevision/meshroom,latest,/docker/Dockerfile_centos_deps,COPY,3
alicevision/meshroom,latest,/docker/Dockerfile_centos_deps,RUN,5
alicevision/meshroom,latest,/docker/Dockerfile_centos_deps,LABEL,1
alicevision/meshroom,latest,/docker/Dockerfile_centos_deps,ENV,1
alicevision/meshroom,latest,/docker/Dockerfile_centos_deps,ARG,3
alicevision/meshroom,latest,/docker/Dockerfile_centos_deps,WORKDIR,3
alicevision/meshroom,latest,/docker/Dockerfile_centos_deps,FROM,1
alicevision/meshroom,latest,/docker/Dockerfile_ubuntu,CMD,1
alicevision/meshroom,latest,/docker/Dockerfile_ubuntu,COPY,5
alicevision/meshroom,latest,/docker/Dockerfile_ubuntu,EXPOSE,1
alicevision/meshroom,latest,/docker/Dockerfile_ubuntu,RUN,9
alicevision/meshroom,latest,/docker/Dockerfile_ubuntu,LABEL,1
alicevision/meshroom,latest,/docker/Dockerfile_ubuntu,ENV,1
alicevision/meshroom,latest,/docker/Dockerfile_ubuntu,ARG,4
alicevision/meshroom,latest,/docker/Dockerfile_ubuntu,WORKDIR,3
alicevision/meshroom,latest,/docker/Dockerfile_ubuntu,FROM,1
alicevision/meshroom,latest,/docker/Dockerfile_centos_deps_py2,COPY,3
alicevision/meshroom,latest,/docker/Dockerfile_centos_deps_py2,RUN,5
alicevision/meshroom,latest,/docker/Dockerfile_centos_deps_py2,LABEL,1
alicevision/meshroom,latest,/docker/Dockerfile_centos_deps_py2,ENV,1
alicevision/meshroom,latest,/docker/Dockerfile_centos_deps_py2,ARG,3
alicevision/meshroom,latest,/docker/Dockerfile_centos_deps_py2,WORKDIR,3
alicevision/meshroom,latest,/docker/Dockerfile_centos_deps_py2,FROM,1
alicevision/meshroom,latest,/docker/Dockerfile_ubuntu_deps,COPY,3
alicevision/meshroom,latest,/docker/Dockerfile_ubuntu_deps,RUN,5
alicevision/meshroom,latest,/docker/Dockerfile_ubuntu_deps,LABEL,1
alicevision/meshroom,latest,/docker/Dockerfile_ubuntu_deps,ENV,1
alicevision/meshroom,latest,/docker/Dockerfile_ubuntu_deps,ARG,3
alicevision/meshroom,latest,/docker/Dockerfile_ubuntu_deps,WORKDIR,2
alicevision/meshroom,latest,/docker/Dockerfile_ubuntu_deps,FROM,1
alicevision/meshroom,latest,/docker/Dockerfile_centos,CMD,1
alicevision/meshroom,latest,/docker/Dockerfile_centos,COPY,5
alicevision/meshroom,latest,/docker/Dockerfile_centos,EXPOSE,1
alicevision/meshroom,latest,/docker/Dockerfile_centos,RUN,9
alicevision/meshroom,latest,/docker/Dockerfile_centos,LABEL,1
alicevision/meshroom,latest,/docker/Dockerfile_centos,ENV,1
alicevision/meshroom,latest,/docker/Dockerfile_centos,ARG,4
alicevision/meshroom,latest,/docker/Dockerfile_centos,WORKDIR,3
alicevision/meshroom,latest,/docker/Dockerfile_centos,FROM,1
alicevision/meshroom,latest,/docker/Dockerfile_centos_py2,CMD,1
alicevision/meshroom,latest,/docker/Dockerfile_centos_py2,COPY,5
alicevision/meshroom,latest,/docker/Dockerfile_centos_py2,EXPOSE,1
alicevision/meshroom,latest,/docker/Dockerfile_centos_py2,RUN,9
alicevision/meshroom,latest,/docker/Dockerfile_centos_py2,LABEL,1
alicevision/meshroom,latest,/docker/Dockerfile_centos_py2,ENV,1
alicevision/meshroom,latest,/docker/Dockerfile_centos_py2,ARG,4
alicevision/meshroom,latest,/docker/Dockerfile_centos_py2,WORKDIR,3
alicevision/meshroom,latest,/docker/Dockerfile_centos_py2,FROM,1
microsoft/MLOpsPython,latest,/environment_setup/Dockerfile,COPY,1
microsoft/MLOpsPython,latest,/environment_setup/Dockerfile,RUN,1
microsoft/MLOpsPython,latest,/environment_setup/Dockerfile,LABEL,1
microsoft/MLOpsPython,latest,/environment_setup/Dockerfile,ENV,1
microsoft/MLOpsPython,latest,/environment_setup/Dockerfile,FROM,1
triton-inference-server/server,latest,/Dockerfile.win10.min,SHELL,1
triton-inference-server/server,latest,/Dockerfile.win10.min,COPY,2
triton-inference-server/server,latest,/Dockerfile.win10.min,RUN,26
triton-inference-server/server,latest,/Dockerfile.win10.min,ENV,5
triton-inference-server/server,latest,/Dockerfile.win10.min,ENTRYPOINT,1
triton-inference-server/server,latest,/Dockerfile.win10.min,ADD,4
triton-inference-server/server,latest,/Dockerfile.win10.min,ARG,14
triton-inference-server/server,latest,/Dockerfile.win10.min,WORKDIR,7
triton-inference-server/server,latest,/Dockerfile.win10.min,FROM,1
triton-inference-server/server,latest,/Dockerfile.sdk,COPY,6
triton-inference-server/server,latest,/Dockerfile.sdk,RUN,9
triton-inference-server/server,latest,/Dockerfile.sdk,ENV,6
triton-inference-server/server,latest,/Dockerfile.sdk,ARG,22
triton-inference-server/server,latest,/Dockerfile.sdk,WORKDIR,3
triton-inference-server/server,latest,/Dockerfile.sdk,FROM,1
triton-inference-server/server,latest,/Dockerfile.QA,COPY,2
triton-inference-server/server,latest,/Dockerfile.QA,RUN,27
triton-inference-server/server,latest,/Dockerfile.QA,ENV,5
triton-inference-server/server,latest,/Dockerfile.QA,ARG,12
triton-inference-server/server,latest,/Dockerfile.QA,WORKDIR,5
triton-inference-server/server,latest,/Dockerfile.QA,FROM,3
triton-inference-server/server,latest,/deploy/gke-marketplace-app/server-deployer/Dockerfile,FROM,1
hybridgroup/gocv,latest,/Dockerfile.gpu,CMD,1
hybridgroup/gocv,latest,/Dockerfile.gpu,COPY,1
hybridgroup/gocv,latest,/Dockerfile.gpu,RUN,1
hybridgroup/gocv,latest,/Dockerfile.gpu,ENV,1
hybridgroup/gocv,latest,/Dockerfile.gpu,WORKDIR,1
hybridgroup/gocv,latest,/Dockerfile.gpu,FROM,1
hybridgroup/gocv,latest,/Dockerfile-test,COPY,1
hybridgroup/gocv,latest,/Dockerfile-test,RUN,1
hybridgroup/gocv,latest,/Dockerfile-test,ENV,1
hybridgroup/gocv,latest,/Dockerfile-test,ENTRYPOINT,1
hybridgroup/gocv,latest,/Dockerfile-test,WORKDIR,1
hybridgroup/gocv,latest,/Dockerfile-test,FROM,1
hybridgroup/gocv,latest,/Dockerfile,CMD,1
hybridgroup/gocv,latest,/Dockerfile,COPY,1
hybridgroup/gocv,latest,/Dockerfile,RUN,1
hybridgroup/gocv,latest,/Dockerfile,ENV,1
hybridgroup/gocv,latest,/Dockerfile,WORKDIR,1
hybridgroup/gocv,latest,/Dockerfile,FROM,1
hybridgroup/gocv,latest,/Dockerfile.opencv-gpu-cuda-11,CMD,1
hybridgroup/gocv,latest,/Dockerfile.opencv-gpu-cuda-11,RUN,3
hybridgroup/gocv,latest,/Dockerfile.opencv-gpu-cuda-11,LABEL,1
hybridgroup/gocv,latest,/Dockerfile.opencv-gpu-cuda-11,ENV,4
hybridgroup/gocv,latest,/Dockerfile.opencv-gpu-cuda-11,ARG,1
hybridgroup/gocv,latest,/Dockerfile.opencv-gpu-cuda-11,FROM,2
hybridgroup/gocv,latest,/Dockerfile.opencv-gpu-cuda-10,CMD,1
hybridgroup/gocv,latest,/Dockerfile.opencv-gpu-cuda-10,RUN,3
hybridgroup/gocv,latest,/Dockerfile.opencv-gpu-cuda-10,LABEL,1
hybridgroup/gocv,latest,/Dockerfile.opencv-gpu-cuda-10,ENV,3
hybridgroup/gocv,latest,/Dockerfile.opencv-gpu-cuda-10,ARG,1
hybridgroup/gocv,latest,/Dockerfile.opencv-gpu-cuda-10,FROM,2
hybridgroup/gocv,latest,/Dockerfile-test.gpu-cuda-10,COPY,1
hybridgroup/gocv,latest,/Dockerfile-test.gpu-cuda-10,RUN,1
hybridgroup/gocv,latest,/Dockerfile-test.gpu-cuda-10,ENV,2
hybridgroup/gocv,latest,/Dockerfile-test.gpu-cuda-10,ENTRYPOINT,1
hybridgroup/gocv,latest,/Dockerfile-test.gpu-cuda-10,WORKDIR,1
hybridgroup/gocv,latest,/Dockerfile-test.gpu-cuda-10,FROM,1
hybridgroup/gocv,latest,/Dockerfile.opencv,CMD,1
hybridgroup/gocv,latest,/Dockerfile.opencv,RUN,2
hybridgroup/gocv,latest,/Dockerfile.opencv,LABEL,1
hybridgroup/gocv,latest,/Dockerfile.opencv,ENV,1
hybridgroup/gocv,latest,/Dockerfile.opencv,ARG,1
hybridgroup/gocv,latest,/Dockerfile.opencv,FROM,1
hybridgroup/gocv,latest,/Dockerfile-test.gpu-cuda-11,COPY,1
hybridgroup/gocv,latest,/Dockerfile-test.gpu-cuda-11,RUN,1
hybridgroup/gocv,latest,/Dockerfile-test.gpu-cuda-11,ENV,2
hybridgroup/gocv,latest,/Dockerfile-test.gpu-cuda-11,ENTRYPOINT,1
hybridgroup/gocv,latest,/Dockerfile-test.gpu-cuda-11,WORKDIR,1
hybridgroup/gocv,latest,/Dockerfile-test.gpu-cuda-11,FROM,1
microsoft/malmo,latest,/scripts/docker/build_ubuntu1804_python3.dockerfile,COPY,1
microsoft/malmo,latest,/scripts/docker/build_ubuntu1804_python3.dockerfile,USER,1
microsoft/malmo,latest,/scripts/docker/build_ubuntu1804_python3.dockerfile,RUN,23
microsoft/malmo,latest,/scripts/docker/build_ubuntu1804_python3.dockerfile,ENV,3
microsoft/malmo,latest,/scripts/docker/build_ubuntu1804_python3.dockerfile,WORKDIR,5
microsoft/malmo,latest,/scripts/docker/build_ubuntu1804_python3.dockerfile,FROM,1
microsoft/malmo,latest,/scripts/docker/build_centos7_python3.dockerfile,COPY,1
microsoft/malmo,latest,/scripts/docker/build_centos7_python3.dockerfile,USER,1
microsoft/malmo,latest,/scripts/docker/build_centos7_python3.dockerfile,RUN,26
microsoft/malmo,latest,/scripts/docker/build_centos7_python3.dockerfile,ENV,2
microsoft/malmo,latest,/scripts/docker/build_centos7_python3.dockerfile,WORKDIR,5
microsoft/malmo,latest,/scripts/docker/build_centos7_python3.dockerfile,FROM,1
microsoft/malmo,latest,/scripts/docker/build_ubuntu1604_python3.dockerfile,COPY,1
microsoft/malmo,latest,/scripts/docker/build_ubuntu1604_python3.dockerfile,USER,1
microsoft/malmo,latest,/scripts/docker/build_ubuntu1604_python3.dockerfile,RUN,22
microsoft/malmo,latest,/scripts/docker/build_ubuntu1604_python3.dockerfile,ENV,2
microsoft/malmo,latest,/scripts/docker/build_ubuntu1604_python3.dockerfile,WORKDIR,5
microsoft/malmo,latest,/scripts/docker/build_ubuntu1604_python3.dockerfile,FROM,1
microsoft/malmo,latest,/scripts/docker/build_debian8_python3.dockerfile,COPY,1
microsoft/malmo,latest,/scripts/docker/build_debian8_python3.dockerfile,USER,1
microsoft/malmo,latest,/scripts/docker/build_debian8_python3.dockerfile,RUN,24
microsoft/malmo,latest,/scripts/docker/build_debian8_python3.dockerfile,ENV,2
microsoft/malmo,latest,/scripts/docker/build_debian8_python3.dockerfile,WORKDIR,5
microsoft/malmo,latest,/scripts/docker/build_debian8_python3.dockerfile,FROM,1
microsoft/malmo,latest,/scripts/docker/install_console_ubuntu1604_python3.dockerfile,COPY,2
microsoft/malmo,latest,/scripts/docker/install_console_ubuntu1604_python3.dockerfile,USER,2
microsoft/malmo,latest,/scripts/docker/install_console_ubuntu1604_python3.dockerfile,RUN,12
microsoft/malmo,latest,/scripts/docker/install_console_ubuntu1604_python3.dockerfile,ENV,3
microsoft/malmo,latest,/scripts/docker/install_console_ubuntu1604_python3.dockerfile,ENTRYPOINT,1
microsoft/malmo,latest,/scripts/docker/install_console_ubuntu1604_python3.dockerfile,ARG,1
microsoft/malmo,latest,/scripts/docker/install_console_ubuntu1604_python3.dockerfile,WORKDIR,1
microsoft/malmo,latest,/scripts/docker/install_console_ubuntu1604_python3.dockerfile,FROM,1
microsoft/malmo,latest,/scripts/docker/manylinux.dockerfile,COPY,3
microsoft/malmo,latest,/scripts/docker/manylinux.dockerfile,USER,5
microsoft/malmo,latest,/scripts/docker/manylinux.dockerfile,RUN,24
microsoft/malmo,latest,/scripts/docker/manylinux.dockerfile,ENV,2
microsoft/malmo,latest,/scripts/docker/manylinux.dockerfile,WORKDIR,7
microsoft/malmo,latest,/scripts/docker/manylinux.dockerfile,FROM,1
microsoft/malmo,latest,/scripts/docker/manylinux_py36.dockerfile,COPY,4
microsoft/malmo,latest,/scripts/docker/manylinux_py36.dockerfile,USER,5
microsoft/malmo,latest,/scripts/docker/manylinux_py36.dockerfile,RUN,23
microsoft/malmo,latest,/scripts/docker/manylinux_py36.dockerfile,ENV,2
microsoft/malmo,latest,/scripts/docker/manylinux_py36.dockerfile,WORKDIR,7
microsoft/malmo,latest,/scripts/docker/manylinux_py36.dockerfile,FROM,1
microsoft/malmo,latest,/scripts/docker/build_debian9_python3.dockerfile,COPY,1
microsoft/malmo,latest,/scripts/docker/build_debian9_python3.dockerfile,USER,1
microsoft/malmo,latest,/scripts/docker/build_debian9_python3.dockerfile,RUN,21
microsoft/malmo,latest,/scripts/docker/build_debian9_python3.dockerfile,ENV,2
microsoft/malmo,latest,/scripts/docker/build_debian9_python3.dockerfile,WORKDIR,5
microsoft/malmo,latest,/scripts/docker/build_debian9_python3.dockerfile,FROM,1
microsoft/malmo,latest,/scripts/docker/build_fedora26_python3.dockerfile,COPY,1
microsoft/malmo,latest,/scripts/docker/build_fedora26_python3.dockerfile,USER,1
microsoft/malmo,latest,/scripts/docker/build_fedora26_python3.dockerfile,RUN,20
microsoft/malmo,latest,/scripts/docker/build_fedora26_python3.dockerfile,ENV,2
microsoft/malmo,latest,/scripts/docker/build_fedora26_python3.dockerfile,ENTRYPOINT,1
microsoft/malmo,latest,/scripts/docker/build_fedora26_python3.dockerfile,WORKDIR,5
microsoft/malmo,latest,/scripts/docker/build_fedora26_python3.dockerfile,FROM,1
microsoft/malmo,latest,/scripts/docker/build_console_ubuntu1604_python3.dockerfile,COPY,3
microsoft/malmo,latest,/scripts/docker/build_console_ubuntu1604_python3.dockerfile,USER,2
microsoft/malmo,latest,/scripts/docker/build_console_ubuntu1604_python3.dockerfile,RUN,25
microsoft/malmo,latest,/scripts/docker/build_console_ubuntu1604_python3.dockerfile,ENV,3
microsoft/malmo,latest,/scripts/docker/build_console_ubuntu1604_python3.dockerfile,ENTRYPOINT,1
microsoft/malmo,latest,/scripts/docker/build_console_ubuntu1604_python3.dockerfile,WORKDIR,6
microsoft/malmo,latest,/scripts/docker/build_console_ubuntu1604_python3.dockerfile,FROM,1
deepmind/open_spiel,latest,/Dockerfile.base,COPY,2
deepmind/open_spiel,latest,/Dockerfile.base,RUN,18
deepmind/open_spiel,latest,/Dockerfile.base,ENV,4
deepmind/open_spiel,latest,/Dockerfile.base,WORKDIR,5
deepmind/open_spiel,latest,/Dockerfile.base,FROM,2
deepmind/open_spiel,latest,/Dockerfile.jupyter,COPY,1
deepmind/open_spiel,latest,/Dockerfile.jupyter,EXPOSE,1
deepmind/open_spiel,latest,/Dockerfile.jupyter,RUN,16
deepmind/open_spiel,latest,/Dockerfile.jupyter,ENV,2
deepmind/open_spiel,latest,/Dockerfile.jupyter,ENTRYPOINT,1
deepmind/open_spiel,latest,/Dockerfile.jupyter,WORKDIR,3
deepmind/open_spiel,latest,/Dockerfile.jupyter,FROM,2
optuna/optuna,latest,/Dockerfile,COPY,1
optuna/optuna,latest,/Dockerfile,RUN,3
optuna/optuna,latest,/Dockerfile,ENV,2
optuna/optuna,latest,/Dockerfile,ARG,2
optuna/optuna,latest,/Dockerfile,WORKDIR,1
optuna/optuna,latest,/Dockerfile,FROM,1
alicevision/AliceVision,latest,/docker/Dockerfile_centos_deps,COPY,4
alicevision/AliceVision,latest,/docker/Dockerfile_centos_deps,RUN,7
alicevision/AliceVision,latest,/docker/Dockerfile_centos_deps,LABEL,1
alicevision/AliceVision,latest,/docker/Dockerfile_centos_deps,ENV,2
alicevision/AliceVision,latest,/docker/Dockerfile_centos_deps,ARG,2
alicevision/AliceVision,latest,/docker/Dockerfile_centos_deps,WORKDIR,2
